student_id,application_id,app_term_id,app_complete_dt,decision,decision_dt,deposit_flag
10000397,APP10000397,2024FA,2024-02-01,Admit,2024-02-23,1
10000398,APP10000398,2025SP,2024-06-25,Admit,2024-07-05,1
10000399,APP10000399,2024FA,2024-03-09,Admit,2024-03-19,1
10000400,APP10000400,2025SP,2024-06-05,Admit,2024-06-28,1
10000401,APP10000401,2025SP,2024-01-26,Admit,2024-02-17,1
10000402,APP10000402,2025SP,2024-05-01,Admit,2024-05-15,0
10000403,APP10000403,2024FA,2024-02-20,Admit,2024-03-11,0
10000404,APP10000404,2024FA,2024-02-20,Admit,2024-03-05,1
10000405,APP10000405,2024FA,2024-05-20,Admit,2024-05-30,1
10000406,APP10000406,2025SP,2024-04-17,Admit,2024-05-05,1
10000407,APP10000407,2025SP,2024-03-16,Admit,2024-04-05,1
10000408,APP10000408,2025SP,2024-02-19,Admit,2024-02-24,1
10000409,APP10000409,2024FA,2024-06-14,Admit,2024-06-19,0
10000410,APP10000410,2025SP,2024-02-02,Admit,2024-02-13,1
10000411,APP10000411,2025SP,2024-04-14,Admit,2024-05-09,1
10000412,APP10000412,2024FA,2024-04-01,Admit,2024-04-18,1
10000413,APP10000413,2025SP,2024-04-26,Admit,2024-05-11,0
10000414,APP10000414,2024FA,2024-03-10,Admit,2024-03-30,1
10000415,APP10000415,2025SP,2024-06-15,Admit,2024-06-21,1
10000416,APP10000416,2024FA,2024-07-05,Admit,2024-07-31,1
10000417,APP10000417,2025SP,2024-06-17,Admit,2024-07-07,0
10000418,APP10000418,2025SP,2024-07-14,Admit,2024-08-04,1
10000419,APP10000419,2025SP,2024-05-24,Admit,2024-06-11,1
10000420,APP10000420,2024FA,2024-03-18,Admit,2024-03-31,1
10000421,APP10000421,2024FA,2024-05-27,Admit,2024-06-17,0
10000422,APP10000422,2025SP,2024-06-13,Admit,2024-06-26,1
10000423,APP10000423,2025SP,2024-05-23,Admit,2024-06-10,1
10000424,APP10000424,2025SP,2024-03-31,Admit,2024-04-05,1
10000425,APP10000425,2025SP,2024-05-12,Admit,2024-05-22,1
10000426,APP10000426,2025SP,2024-06-26,Admit,2024-07-12,0
10000427,APP10000427,2025SP,2024-05-09,Admit,2024-06-01,1
10000428,APP10000428,2025SP,2024-01-24,Admit,2024-01-30,1
10000429,APP10000429,2024FA,2024-05-15,Admit,2024-06-06,0
10000430,APP10000430,2025SP,2024-07-05,Admit,2024-07-26,1
10000431,APP10000431,2025SP,2024-05-27,Admit,2024-06-18,0
10000432,APP10000432,2025SP,2024-06-20,Admit,2024-07-18,1
10000433,APP10000433,2024FA,2024-02-07,Admit,2024-02-16,1
10000434,APP10000434,2025SP,2024-03-17,Admit,2024-04-10,1
10000435,APP10000435,2024FA,2024-02-05,Admit,2024-02-10,1
10000436,APP10000436,2024FA,2024-06-30,Admit,2024-07-16,1
10000437,APP10000437,2024FA,2024-03-26,Admit,2024-04-15,0
10000438,APP10000438,2024FA,2024-01-07,Admit,2024-01-16,0
10000439,APP10000439,2024FA,2024-03-20,Admit,2024-03-25,1
10000440,APP10000440,2024FA,2024-03-06,Admit,2024-04-01,1
10000441,APP10000441,2025SP,2024-04-17,Admit,2024-05-14,1
10000442,APP10000442,2025SP,2024-01-29,Admit,2024-02-10,1
10000443,APP10000443,2024FA,2024-01-25,Admit,2024-02-11,1
10000444,APP10000444,2024FA,2024-01-16,Admit,2024-01-27,1
10000445,APP10000445,2025SP,2024-05-16,Admit,2024-05-29,0
10000446,APP10000446,2024FA,2024-02-20,Admit,2024-03-11,1
10000447,APP10000447,2025SP,2024-06-14,Admit,2024-06-22,1
10000448,APP10000448,2024FA,2024-05-28,Admit,2024-06-09,1
10000449,APP10000449,2024FA,2024-05-30,Admit,2024-06-04,1
10000450,APP10000450,2024FA,2024-02-03,Admit,2024-02-19,1
10000451,APP10000451,2024FA,2024-05-25,Admit,2024-06-13,0
10000452,APP10000452,2025SP,2024-07-05,Admit,2024-07-12,1
10000453,APP10000453,2025SP,2024-06-29,Admit,2024-07-17,1
10000454,APP10000454,2024FA,2024-07-13,Admit,2024-07-26,1
10000455,APP10000455,2025SP,2024-07-11,Admit,2024-07-27,1
10000456,APP10000456,2024FA,2024-05-09,Admit,2024-06-01,1
10000457,APP10000457,2024FA,2024-06-25,Admit,2024-07-17,1
10000458,APP10000458,2024FA,2024-06-15,Admit,2024-07-01,1
10000459,APP10000459,2024FA,2024-03-15,Admit,2024-03-26,1
10000460,APP10000460,2025SP,2024-03-09,Admit,2024-04-02,1
10000461,APP10000461,2025SP,2024-03-09,Admit,2024-03-16,1
10000462,APP10000462,2025SP,2024-05-21,Admit,2024-06-15,1
10000463,APP10000463,2024FA,2024-02-24,Admit,2024-03-04,1
10000464,APP10000464,2024FA,2024-02-15,Admit,2024-03-04,1
10000465,APP10000465,2024FA,2024-03-08,Admit,2024-04-03,1
10000466,APP10000466,2025SP,2024-07-16,Admit,2024-07-31,1
10000467,APP10000467,2025SP,2024-03-21,Admit,2024-04-17,1
10000468,APP10000468,2025SP,2024-04-02,Admit,2024-04-12,1
10000469,APP10000469,2024FA,2024-03-26,Admit,2024-04-09,1
10000470,APP10000470,2024FA,2024-05-27,Admit,2024-06-09,1
10000471,APP10000471,2024FA,2024-01-03,Admit,2024-02-01,0
10000472,APP10000472,2025SP,2024-05-26,Admit,2024-06-11,1
10000473,APP10000473,2024FA,2024-02-20,Admit,2024-03-21,1
10000474,APP10000474,2024FA,2024-07-12,Admit,2024-07-18,0
10000475,APP10000475,2024FA,2024-02-12,Admit,2024-03-13,0
10000476,APP10000476,2024FA,2024-06-05,Admit,2024-06-16,1
10000477,APP10000477,2025SP,2024-06-19,Admit,2024-07-03,1
10000478,APP10000478,2025SP,2024-04-30,Admit,2024-05-10,1
10000479,APP10000479,2025SP,2024-03-05,Admit,2024-03-15,1
10000480,APP10000480,2024FA,2024-02-10,Admit,2024-03-11,0
10000481,APP10000481,2024FA,2024-03-09,Admit,2024-03-31,0
10000482,APP10000482,2024FA,2024-06-29,Admit,2024-07-13,1
10000483,APP10000483,2024FA,2024-07-04,Admit,2024-07-15,1
10000484,APP10000484,2024FA,2024-01-24,Admit,2024-02-04,0
10000485,APP10000485,2025SP,2024-01-07,Admit,2024-01-16,0
10000486,APP10000486,2024FA,2024-01-15,Admit,2024-02-06,1
10000487,APP10000487,2025SP,2024-06-22,Admit,2024-07-11,1
10000488,APP10000488,2025SP,2024-04-03,Admit,2024-04-22,1
10000489,APP10000489,2024FA,2024-07-18,Admit,2024-08-06,1
10000490,APP10000490,2024FA,2024-01-05,Admit,2024-01-10,0
10000491,APP10000491,2025SP,2024-06-17,Admit,2024-07-04,0
10000492,APP10000492,2024FA,2024-05-22,Admit,2024-06-03,0
10000493,APP10000493,2025SP,2024-01-28,Admit,2024-02-13,1
10000494,APP10000494,2025SP,2024-05-03,Admit,2024-05-24,0
10000495,APP10000495,2025SP,2024-03-05,Admit,2024-03-22,1
10000496,APP10000496,2024FA,2024-05-04,Admit,2024-05-24,1
10000497,APP10000497,2025SP,2024-06-04,Admit,2024-06-25,1
10000498,APP10000498,2025SP,2024-02-18,Admit,2024-03-07,1
10000499,APP10000499,2024FA,2024-07-08,Admit,2024-07-27,0
10000500,APP10000500,2025SP,2024-01-06,Admit,2024-01-12,1
10000501,APP10000501,2025SP,2024-04-23,Admit,2024-05-19,0
10000502,APP10000502,2024FA,2024-01-19,Admit,2024-02-04,1
10000503,APP10000503,2024FA,2024-03-06,Admit,2024-03-24,1
10000504,APP10000504,2025SP,2024-05-27,Admit,2024-06-22,0
10000505,APP10000505,2025SP,2024-04-10,Admit,2024-04-15,1
10000506,APP10000506,2025SP,2024-04-02,Admit,2024-04-15,1
10000507,APP10000507,2024FA,2024-07-05,Admit,2024-07-14,1
10000508,APP10000508,2024FA,2024-02-20,Admit,2024-03-13,1
10000509,APP10000509,2024FA,2024-04-13,Admit,2024-05-02,0
10000510,APP10000510,2025SP,2024-05-07,Admit,2024-05-22,1
10000511,APP10000511,2025SP,2024-07-04,Admit,2024-07-20,1
10000512,APP10000512,2025SP,2024-02-15,Admit,2024-03-08,0
10000513,APP10000513,2024FA,2024-07-05,Admit,2024-07-25,1
10000514,APP10000514,2025SP,2024-02-19,Admit,2024-03-05,1
10000515,APP10000515,2025SP,2024-06-21,Admit,2024-07-15,0
10000516,APP10000516,2025SP,2024-05-21,Admit,2024-06-05,1
10000517,APP10000517,2025SP,2024-06-24,Admit,2024-07-02,1
10000518,APP10000518,2025SP,2024-01-11,Admit,2024-01-24,1
10000519,APP10000519,2025SP,2024-04-19,Admit,2024-04-30,1
10000520,APP10000520,2025SP,2024-07-03,Admit,2024-07-17,1
10000521,APP10000521,2024FA,2024-06-07,Admit,2024-06-25,1
10000522,APP10000522,2024FA,2024-04-08,Admit,2024-04-17,0
10000523,APP10000523,2025SP,2024-03-08,Admit,2024-03-17,1
10000524,APP10000524,2024FA,2024-01-18,Admit,2024-02-16,1
10000525,APP10000525,2025SP,2024-02-13,Admit,2024-03-08,1
10000526,APP10000526,2025SP,2024-03-28,Admit,2024-04-17,1
10000527,APP10000527,2025SP,2024-03-28,Admit,2024-04-09,1
10000528,APP10000528,2025SP,2024-01-17,Admit,2024-02-12,1
10000529,APP10000529,2024FA,2024-02-01,Admit,2024-02-27,1
10000530,APP10000530,2025SP,2024-02-23,Admit,2024-03-13,1
10000531,APP10000531,2025SP,2024-04-26,Admit,2024-05-11,1
10000532,APP10000532,2025SP,2024-06-07,Admit,2024-06-24,1
10000533,APP10000533,2025SP,2024-03-08,Admit,2024-03-25,1
10000534,APP10000534,2024FA,2024-04-18,Admit,2024-04-23,1
10000535,APP10000535,2024FA,2024-01-09,Admit,2024-01-27,1
10000536,APP10000536,2024FA,2024-06-28,Admit,2024-07-27,1
10000537,APP10000537,2025SP,2024-01-28,Admit,2024-02-24,1
10000538,APP10000538,2025SP,2024-03-02,Admit,2024-03-12,0
10000539,APP10000539,2025SP,2024-06-05,Admit,2024-07-01,1
10000540,APP10000540,2025SP,2024-04-09,Admit,2024-04-16,1
10000541,APP10000541,2024FA,2024-07-07,Admit,2024-08-05,0
10000542,APP10000542,2025SP,2024-02-23,Admit,2024-03-03,1
10000543,APP10000543,2025SP,2024-03-08,Admit,2024-03-27,0
10000544,APP10000544,2024FA,2024-05-23,Admit,2024-06-13,0
10000545,APP10000545,2025SP,2024-06-05,Admit,2024-06-27,1
10000546,APP10000546,2025SP,2024-02-11,Admit,2024-02-29,1
10000547,APP10000547,2024FA,2024-01-20,Admit,2024-02-03,1
10000548,APP10000548,2024FA,2024-01-02,Admit,2024-01-25,0
10000549,APP10000549,2024FA,2024-01-26,Admit,2024-02-18,1
10000550,APP10000550,2025SP,2024-06-18,Admit,2024-06-28,1
10000551,APP10000551,2024FA,2024-05-03,Admit,2024-05-12,1
10000552,APP10000552,2024FA,2024-03-26,Admit,2024-04-18,1
10000553,APP10000553,2024FA,2024-01-17,Admit,2024-02-14,1
10000554,APP10000554,2024FA,2024-04-17,Admit,2024-05-04,1
10000555,APP10000555,2025SP,2024-03-16,Admit,2024-03-27,0
10000556,APP10000556,2024FA,2024-06-03,Admit,2024-06-24,1
10000557,APP10000557,2025SP,2024-03-10,Admit,2024-04-09,1
10000558,APP10000558,2025SP,2024-05-14,Admit,2024-05-28,1
10000559,APP10000559,2024FA,2024-02-04,Admit,2024-03-01,1
10000560,APP10000560,2025SP,2024-02-01,Admit,2024-02-26,1
10000561,APP10000561,2025SP,2024-01-20,Admit,2024-02-10,1
10000562,APP10000562,2025SP,2024-04-23,Admit,2024-05-03,1
10000563,APP10000563,2025SP,2024-02-14,Admit,2024-02-21,1
10000564,APP10000564,2024FA,2024-03-11,Admit,2024-03-28,0
10000565,APP10000565,2025SP,2024-04-15,Admit,2024-05-05,0
10000566,APP10000566,2025SP,2024-06-26,Admit,2024-07-02,0
10000567,APP10000567,2024FA,2024-01-20,Admit,2024-02-06,0
10000568,APP10000568,2024FA,2024-01-19,Admit,2024-02-12,1
10000569,APP10000569,2025SP,2024-03-06,Admit,2024-03-31,1
10000570,APP10000570,2024FA,2024-06-24,Admit,2024-07-10,0
10000571,APP10000571,2025SP,2024-05-22,Admit,2024-06-01,1
10000572,APP10000572,2024FA,2024-06-24,Admit,2024-07-22,1
10000573,APP10000573,2025SP,2024-01-15,Admit,2024-02-09,0
10000574,APP10000574,2024FA,2024-07-01,Admit,2024-07-24,1
10000575,APP10000575,2025SP,2024-03-24,Admit,2024-04-12,1
10000576,APP10000576,2024FA,2024-04-18,Admit,2024-04-25,0
10000577,APP10000577,2025SP,2024-06-15,Admit,2024-06-21,1
10000578,APP10000578,2024FA,2024-05-06,Admit,2024-05-25,0
10000579,APP10000579,2025SP,2024-04-03,Admit,2024-04-14,1
10000580,APP10000580,2025SP,2024-06-14,Admit,2024-06-26,1
10000581,APP10000581,2025SP,2024-05-29,Admit,2024-06-05,0
10000582,APP10000582,2024FA,2024-05-26,Admit,2024-06-14,1
10000583,APP10000583,2024FA,2024-02-06,Admit,2024-02-12,1
10000584,APP10000584,2025SP,2024-07-16,Admit,2024-07-25,0
10000585,APP10000585,2024FA,2024-03-02,Admit,2024-03-07,1
10000586,APP10000586,2025SP,2024-04-15,Admit,2024-05-04,1
10000587,APP10000587,2024FA,2024-03-16,Admit,2024-04-01,1
10000588,APP10000588,2024FA,2024-04-29,Admit,2024-05-12,1
10000589,APP10000589,2024FA,2024-03-28,Admit,2024-04-15,1
10000590,APP10000590,2025SP,2024-05-07,Admit,2024-06-01,1
10000591,APP10000591,2025SP,2024-07-18,Admit,2024-08-14,1
10000592,APP10000592,2024FA,2024-05-31,Admit,2024-06-07,1
10000593,APP10000593,2025SP,2024-03-05,Admit,2024-03-23,1
10000594,APP10000594,2024FA,2024-01-12,Admit,2024-01-19,0
10000595,APP10000595,2024FA,2024-02-22,Admit,2024-03-01,1
10000596,APP10000596,2024FA,2024-06-02,Admit,2024-06-13,1
10000597,APP10000597,2025SP,2024-04-14,Admit,2024-05-03,0
10000598,APP10000598,2025SP,2024-01-04,Admit,2024-01-13,1
10000599,APP10000599,2024FA,2024-04-09,Admit,2024-04-22,1
10000600,APP10000600,2025SP,2024-02-14,Admit,2024-02-22,1
10000601,APP10000601,2024FA,2024-07-09,Admit,2024-07-18,1
10000602,APP10000602,2024FA,2024-07-11,Admit,2024-07-25,1
10000603,APP10000603,2025SP,2024-01-30,Admit,2024-02-24,1
10000604,APP10000604,2024FA,2024-02-20,Admit,2024-03-17,1
10000605,APP10000605,2024FA,2024-07-14,Admit,2024-07-22,1
10000606,APP10000606,2024FA,2024-05-21,Admit,2024-05-26,0
10000607,APP10000607,2024FA,2024-07-03,Admit,2024-07-08,1
10000608,APP10000608,2025SP,2024-07-03,Admit,2024-07-17,1
10000609,APP10000609,2025SP,2024-04-09,Admit,2024-05-09,1
10000610,APP10000610,2025SP,2024-04-11,Admit,2024-04-23,1
10000611,APP10000611,2024FA,2024-04-18,Admit,2024-05-03,1
10000612,APP10000612,2024FA,2024-03-11,Admit,2024-04-05,1
10000613,APP10000613,2024FA,2024-01-03,Admit,2024-01-27,1
10000614,APP10000614,2025SP,2024-06-20,Admit,2024-07-17,0
10000615,APP10000615,2025SP,2024-02-22,Admit,2024-03-11,1
10000616,APP10000616,2025SP,2024-01-14,Admit,2024-01-28,1
10000617,APP10000617,2024FA,2024-05-26,Admit,2024-06-17,1
10000618,APP10000618,2024FA,2024-01-27,Admit,2024-02-07,1
10000619,APP10000619,2024FA,2024-05-16,Admit,2024-06-03,1
10000620,APP10000620,2025SP,2024-07-01,Admit,2024-07-18,1
10000621,APP10000621,2024FA,2024-03-15,Admit,2024-03-29,1
10000622,APP10000622,2025SP,2024-03-10,Admit,2024-04-05,1
10000623,APP10000623,2024FA,2024-06-06,Admit,2024-06-17,1
10000624,APP10000624,2024FA,2024-01-14,Admit,2024-01-23,1
10000625,APP10000625,2024FA,2024-05-23,Admit,2024-06-05,1
10000626,APP10000626,2025SP,2024-05-13,Admit,2024-05-31,1
10000627,APP10000627,2025SP,2024-03-22,Admit,2024-04-12,1
10000628,APP10000628,2025SP,2024-01-29,Admit,2024-02-25,1
10000629,APP10000629,2025SP,2024-05-20,Admit,2024-06-13,0
10000630,APP10000630,2024FA,2024-02-21,Admit,2024-03-04,0
10000631,APP10000631,2024FA,2024-05-19,Admit,2024-06-10,1
10000632,APP10000632,2024FA,2024-03-20,Admit,2024-04-13,0
10000633,APP10000633,2025SP,2024-06-07,Admit,2024-06-29,1
10000634,APP10000634,2025SP,2024-03-25,Admit,2024-04-02,1
10000635,APP10000635,2024FA,2024-03-26,Admit,2024-04-12,0
10000636,APP10000636,2025SP,2024-01-15,Admit,2024-02-02,1
10000637,APP10000637,2024FA,2024-06-03,Admit,2024-06-08,0
10000638,APP10000638,2025SP,2024-02-20,Admit,2024-03-20,1
10000639,APP10000639,2025SP,2024-06-05,Admit,2024-06-18,1
10000640,APP10000640,2025SP,2024-04-25,Admit,2024-05-18,1
10000641,APP10000641,2025SP,2024-05-06,Admit,2024-05-22,1
10000642,APP10000642,2025SP,2024-03-20,Admit,2024-04-17,1
10000643,APP10000643,2025SP,2024-01-21,Admit,2024-02-03,1
10000644,APP10000644,2025SP,2024-04-20,Admit,2024-05-12,1
10000645,APP10000645,2025SP,2024-03-14,Admit,2024-04-11,0
10000646,APP10000646,2024FA,2024-02-10,Admit,2024-03-11,0
10000647,APP10000647,2025SP,2024-05-09,Admit,2024-06-04,1
10000648,APP10000648,2024FA,2024-07-02,Admit,2024-07-23,1
10000649,APP10000649,2025SP,2024-04-21,Admit,2024-04-28,1
10000650,APP10000650,2024FA,2024-06-15,Admit,2024-07-08,0
10000651,APP10000651,2024FA,2024-03-15,Admit,2024-04-11,1
10000652,APP10000652,2024FA,2024-05-12,Admit,2024-05-22,1
10000653,APP10000653,2024FA,2024-07-16,Admit,2024-07-25,0
10000654,APP10000654,2024FA,2024-03-29,Admit,2024-04-28,1
10000655,APP10000655,2024FA,2024-04-28,Admit,2024-05-21,0
10000656,APP10000656,2025SP,2024-06-08,Admit,2024-06-22,0
10000657,APP10000657,2024FA,2024-05-16,Admit,2024-06-14,1
10000658,APP10000658,2025SP,2024-01-05,Admit,2024-02-01,1
10000659,APP10000659,2024FA,2024-05-07,Admit,2024-05-20,1
10000660,APP10000660,2025SP,2024-01-20,Admit,2024-02-04,1
10000661,APP10000661,2024FA,2024-05-31,Admit,2024-06-28,1
10000662,APP10000662,2024FA,2024-05-01,Admit,2024-05-28,1
10000663,APP10000663,2025SP,2024-03-26,Admit,2024-04-03,1
10000664,APP10000664,2025SP,2024-06-16,Admit,2024-07-06,0
10000665,APP10000665,2025SP,2024-03-03,Admit,2024-03-31,1
10000666,APP10000666,2024FA,2024-03-05,Admit,2024-03-22,1
10000667,APP10000667,2025SP,2024-02-23,Admit,2024-03-12,1
10000668,APP10000668,2024FA,2024-01-16,Admit,2024-02-11,1
10000669,APP10000669,2024FA,2024-05-19,Admit,2024-06-08,1
10000670,APP10000670,2025SP,2024-03-22,Admit,2024-04-02,1
10000671,APP10000671,2024FA,2024-03-17,Admit,2024-04-08,1
10000672,APP10000672,2024FA,2024-07-10,Admit,2024-08-03,0
10000673,APP10000673,2025SP,2024-03-05,Admit,2024-03-31,1
10000674,APP10000674,2025SP,2024-02-28,Admit,2024-03-21,1
10000675,APP10000675,2024FA,2024-04-16,Admit,2024-05-03,1
10000676,APP10000676,2024FA,2024-05-31,Admit,2024-06-24,1
10000677,APP10000677,2025SP,2024-06-12,Admit,2024-06-27,1
10000678,APP10000678,2025SP,2024-04-04,Admit,2024-04-18,1
10000679,APP10000679,2024FA,2024-07-13,Admit,2024-07-26,1
10000680,APP10000680,2025SP,2024-02-26,Admit,2024-03-25,1
10000681,APP10000681,2025SP,2024-04-08,Admit,2024-04-27,1
10000682,APP10000682,2024FA,2024-07-16,Admit,2024-07-25,1
10000683,APP10000683,2024FA,2024-04-28,Admit,2024-05-24,1
10000684,APP10000684,2025SP,2024-02-20,Admit,2024-03-19,1
10000685,APP10000685,2025SP,2024-04-11,Admit,2024-05-04,1
10000686,APP10000686,2025SP,2024-06-04,Admit,2024-06-11,1
10000687,APP10000687,2025SP,2024-07-01,Admit,2024-07-18,0
10000688,APP10000688,2024FA,2024-06-27,Admit,2024-07-25,0
10000689,APP10000689,2025SP,2024-03-06,Admit,2024-03-18,0
10000690,APP10000690,2024FA,2024-03-13,Admit,2024-04-09,1
10000691,APP10000691,2025SP,2024-01-05,Admit,2024-01-31,1
10000692,APP10000692,2024FA,2024-05-18,Admit,2024-05-24,1
10000693,APP10000693,2025SP,2024-05-06,Admit,2024-06-03,1
10000694,APP10000694,2025SP,2024-01-26,Admit,2024-02-10,1
10000695,APP10000695,2024FA,2024-06-17,Admit,2024-07-14,1
10000696,APP10000696,2024FA,2024-02-02,Admit,2024-02-24,1
10000697,APP10000697,2024FA,2024-06-14,Admit,2024-07-14,1
10000698,APP10000698,2024FA,2024-07-17,Admit,2024-08-10,1
10000699,APP10000699,2025SP,2024-02-08,Admit,2024-02-22,1
10000700,APP10000700,2024FA,2024-07-18,Admit,2024-08-10,1
10000701,APP10000701,2025SP,2024-04-02,Admit,2024-04-10,0
10000702,APP10000702,2025SP,2024-01-22,Admit,2024-02-05,1
10000703,APP10000703,2025SP,2024-02-16,Admit,2024-03-01,1
10000704,APP10000704,2024FA,2024-02-28,Admit,2024-03-04,0
10000705,APP10000705,2024FA,2024-05-02,Admit,2024-05-08,1
10000706,APP10000706,2025SP,2024-07-08,Admit,2024-07-28,0
10000707,APP10000707,2024FA,2024-05-15,Admit,2024-06-06,1
10000708,APP10000708,2024FA,2024-01-02,Admit,2024-01-31,0
10000709,APP10000709,2025SP,2024-05-04,Admit,2024-05-22,1
10000710,APP10000710,2024FA,2024-06-08,Admit,2024-06-24,1
10000711,APP10000711,2025SP,2024-06-19,Admit,2024-07-07,0
10000712,APP10000712,2024FA,2024-01-09,Admit,2024-01-19,1
10000713,APP10000713,2025SP,2024-03-08,Admit,2024-03-31,1
10000714,APP10000714,2025SP,2024-03-24,Admit,2024-04-07,0
10000715,APP10000715,2024FA,2024-03-27,Admit,2024-04-21,0
10000716,APP10000716,2024FA,2024-02-19,Admit,2024-03-17,0
10000717,APP10000717,2024FA,2024-06-02,Admit,2024-06-12,0
10000718,APP10000718,2024FA,2024-07-13,Admit,2024-08-07,0
10000719,APP10000719,2025SP,2024-04-21,Admit,2024-05-08,1
10000720,APP10000720,2024FA,2024-01-24,Admit,2024-01-31,1
10000721,APP10000721,2025SP,2024-03-14,Admit,2024-03-23,0
10000722,APP10000722,2024FA,2024-06-26,Admit,2024-07-16,0
10000723,APP10000723,2025SP,2024-01-02,Admit,2024-01-24,1
10000724,APP10000724,2025SP,2024-05-06,Admit,2024-05-25,1
10000725,APP10000725,2024FA,2024-04-29,Admit,2024-05-08,1
10000726,APP10000726,2025SP,2024-04-15,Admit,2024-05-13,1
10000727,APP10000727,2025SP,2024-01-07,Admit,2024-01-25,1
10000728,APP10000728,2025SP,2024-05-18,Admit,2024-06-07,1
10000729,APP10000729,2025SP,2024-04-17,Admit,2024-04-26,1
10000730,APP10000730,2025SP,2024-04-26,Admit,2024-05-19,0
10000731,APP10000731,2024FA,2024-07-10,Admit,2024-07-29,1
10000732,APP10000732,2024FA,2024-01-16,Admit,2024-02-05,1
10000733,APP10000733,2024FA,2024-02-04,Admit,2024-02-11,1
10000734,APP10000734,2025SP,2024-06-29,Admit,2024-07-18,1
10000735,APP10000735,2025SP,2024-05-14,Admit,2024-05-31,1
10000736,APP10000736,2024FA,2024-04-21,Admit,2024-05-01,1
10000737,APP10000737,2025SP,2024-03-05,Admit,2024-03-13,0
10000738,APP10000738,2024FA,2024-05-19,Admit,2024-06-09,1
10000739,APP10000739,2025SP,2024-05-21,Admit,2024-06-12,1
10000740,APP10000740,2025SP,2024-02-10,Admit,2024-02-21,1
10000741,APP10000741,2025SP,2024-04-22,Admit,2024-04-29,1
10000742,APP10000742,2024FA,2024-02-01,Admit,2024-03-02,1
10000743,APP10000743,2025SP,2024-03-08,Admit,2024-03-14,1
10000744,APP10000744,2024FA,2024-06-18,Admit,2024-07-03,1
10000745,APP10000745,2025SP,2024-07-16,Admit,2024-07-26,0
10000746,APP10000746,2024FA,2024-01-28,Admit,2024-02-16,1
10000747,APP10000747,2024FA,2024-04-25,Admit,2024-05-19,1
10000748,APP10000748,2024FA,2024-03-08,Admit,2024-04-07,1
10000749,APP10000749,2025SP,2024-06-17,Admit,2024-07-05,0
10000750,APP10000750,2024FA,2024-05-18,Admit,2024-05-25,1
10000751,APP10000751,2024FA,2024-05-19,Admit,2024-06-04,1
10000752,APP10000752,2025SP,2024-05-22,Admit,2024-05-28,1
10000753,APP10000753,2024FA,2024-06-09,Admit,2024-07-02,0
10000754,APP10000754,2025SP,2024-07-17,Admit,2024-07-29,1
10000755,APP10000755,2024FA,2024-05-17,Admit,2024-06-09,1
10000756,APP10000756,2024FA,2024-01-15,Admit,2024-01-31,0
10000757,APP10000757,2024FA,2024-03-10,Admit,2024-04-08,1
10000758,APP10000758,2025SP,2024-02-29,Admit,2024-03-30,1
10000759,APP10000759,2024FA,2024-05-03,Admit,2024-05-28,1
10000760,APP10000760,2025SP,2024-07-02,Admit,2024-07-28,1
10000761,APP10000761,2024FA,2024-03-26,Admit,2024-04-24,1
