student_id,course_section_id,term_id,enrollment_status,grade_letter,grade_points
10000072,PSYC212-2025SP-S01,2025SP,COMPLETED,B,3.0
10000073,BUS199-2025FA-S01,2025FA,ENROLLED,,
10000073,PHYS419-2025FA-S01,2025FA,ENROLLED,,
10000073,BIO222-2025FA-S02,2025FA,ENROLLED,,
10000073,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10000073,BUS301-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000073,ENG175-2025SP-S01,2025SP,COMPLETED,C,2.0
10000073,CS377-2025SP-S01,2025SP,COMPLETED,F,0.0
10000073,BIO477-2025SP-S03,2025SP,COMPLETED,D,1.0
10000074,ECON115-2025FA-S01,2025FA,ENROLLED,,
10000074,BIO144-2025FA-S01,2025FA,ENROLLED,,
10000074,PSYC116-2025FA-S02,2025FA,ENROLLED,,
10000074,SOC143-2025FA-S02,2025FA,ENROLLED,,
10000075,MATH387-2025FA-S01,2025FA,ENROLLED,,
10000075,CS365-2025FA-S02,2025FA,ENROLLED,,
10000075,ART316-2025FA-S01,2025FA,ENROLLED,,
10000075,ART372-2025FA-S01,2025FA,ENROLLED,,
10000076,CHEM286-2025FA-S01,2025FA,ENROLLED,,
10000076,MATH442-2025FA-S03,2025FA,ENROLLED,,
10000076,ART348-2025FA-S01,2025FA,ENROLLED,,
10000076,STAT297-2025FA-S01,2025FA,ENROLLED,,
10000077,CS451-2025FA-S02,2025FA,ENROLLED,,
10000077,ENG287-2025FA-S01,2025FA,ENROLLED,,
10000077,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10000077,SOC488-2025FA-S01,2025FA,ENROLLED,,
10000077,ENG104-2025SP-S01,2025SP,COMPLETED,D,1.0
10000077,HIST269-2025SP-S01,2025SP,COMPLETED,C,2.0
10000077,HIST344-2025SP-S01,2025SP,COMPLETED,D,1.0
10000077,HIST329-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000078,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10000078,HIST407-2025FA-S01,2025FA,ENROLLED,,
10000078,MATH126-2025FA-S01,2025FA,ENROLLED,,
10000078,CHEM442-2025FA-S02,2025FA,ENROLLED,,
10000078,CS365-2025FA-S01,2025FA,ENROLLED,,
10000078,CS228-2025SP-S01,2025SP,COMPLETED,A,4.0
10000078,ART372-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000078,BUS392-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000078,HIST329-2025SP-S01,2025SP,COMPLETED,B,3.0
10000079,BIO222-2025FA-S01,2025FA,ENROLLED,,
10000079,PHYS419-2025FA-S01,2025FA,ENROLLED,,
10000079,ART152-2025FA-S01,2025FA,ENROLLED,,
10000079,CS342-2025FA-S01,2025FA,ENROLLED,,
10000080,CS498-2025FA-S01,2025FA,ENROLLED,,
10000080,PSYC116-2025FA-S03,2025FA,ENROLLED,,
10000080,MATH132-2025FA-S01,2025FA,ENROLLED,,
10000080,CS342-2025FA-S01,2025FA,ENROLLED,,
10000081,MATH126-2025FA-S01,2025FA,ENROLLED,,
10000081,BUS199-2025FA-S01,2025FA,ENROLLED,,
10000081,ENG153-2025FA-S02,2025FA,ENROLLED,,
10000081,PSYC120-2025FA-S02,2025FA,ENROLLED,,
10000082,CHEM286-2025FA-S01,2025FA,ENROLLED,,
10000082,ART192-2025FA-S01,2025FA,ENROLLED,,
10000082,MATH296-2025FA-S01,2025FA,ENROLLED,,
10000082,ART332-2025FA-S01,2025FA,ENROLLED,,
10000082,SOC312-2025FA-S03,2025FA,ENROLLED,,
10000082,BIO477-2025SP-S03,2025SP,COMPLETED,B-,2.7
10000082,STAT192-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000082,HIST254-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000083,PSYC474-2025FA-S01,2025FA,ENROLLED,,
10000083,SOC495-2025FA-S02,2025FA,ENROLLED,,
10000083,CS451-2025FA-S01,2025FA,ENROLLED,,
10000083,STAT339-2025FA-S01,2025FA,ENROLLED,,
10000083,PSYC120-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000083,ECON145-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000083,ART123-2025SP-S02,2025SP,COMPLETED,A-,3.7
10000084,SOC317-2025FA-S01,2025FA,ENROLLED,,
10000084,MATH442-2025FA-S03,2025FA,ENROLLED,,
10000084,ECON250-2025FA-S01,2025FA,ENROLLED,,
10000084,PSYC120-2025FA-S02,2025FA,ENROLLED,,
10000084,ART207-2025SP-S02,2025SP,COMPLETED,A,4.0
10000084,ENG226-2025SP-S03,2025SP,COMPLETED,C,2.0
10000084,SOC143-2025SP-S02,2025SP,COMPLETED,B,3.0
10000084,CS377-2025SP-S01,2025SP,COMPLETED,D,1.0
10000085,ART316-2025FA-S01,2025FA,ENROLLED,,
10000085,ENG153-2025FA-S01,2025FA,ENROLLED,,
10000085,ECON312-2025FA-S01,2025FA,ENROLLED,,
10000085,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10000085,PSYC212-2025FA-S01,2025FA,ENROLLED,,
10000085,MATH296-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000085,BIO256-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000085,ECON250-2025SP-S01,2025SP,COMPLETED,D,1.0
10000086,MATH442-2025FA-S03,2025FA,ENROLLED,,
10000086,ART192-2025FA-S02,2025FA,ENROLLED,,
10000086,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10000086,ENG153-2025FA-S02,2025FA,ENROLLED,,
10000087,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10000087,BUS106-2025FA-S02,2025FA,ENROLLED,,
10000087,CHEM442-2025FA-S02,2025FA,ENROLLED,,
10000087,SOC495-2025FA-S02,2025FA,ENROLLED,,
10000087,CHEM190-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000087,CHEM379-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000087,BIO192-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000087,PHIL376-2025SP-S01,2025SP,COMPLETED,F,0.0
10000088,SOC495-2025FA-S02,2025FA,ENROLLED,,
10000088,HIST115-2025FA-S01,2025FA,ENROLLED,,
10000088,ART192-2025FA-S03,2025FA,ENROLLED,,
10000088,STAT339-2025FA-S01,2025FA,ENROLLED,,
10000088,STAT426-2025FA-S01,2025FA,ENROLLED,,
10000089,MATH267-2025FA-S01,2025FA,ENROLLED,,
10000089,PHYS137-2025FA-S01,2025FA,ENROLLED,,
10000089,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10000089,ART164-2025FA-S02,2025FA,ENROLLED,,
10000089,SOC312-2025SP-S01,2025SP,COMPLETED,D,1.0
10000089,CHEM442-2025SP-S01,2025SP,COMPLETED,D,1.0
10000089,MATH132-2025SP-S01,2025SP,COMPLETED,D,1.0
10000089,SOC239-2025SP-S02,2025SP,COMPLETED,C+,2.3
10000090,BIO144-2025FA-S01,2025FA,ENROLLED,,
10000090,SOC312-2025FA-S02,2025FA,ENROLLED,,
10000090,SOC488-2025FA-S01,2025FA,ENROLLED,,
10000090,CS320-2025FA-S01,2025FA,ENROLLED,,
10000091,STAT480-2025FA-S02,2025FA,ENROLLED,,
10000091,ECON406-2025FA-S02,2025FA,ENROLLED,,
10000091,BUS392-2025FA-S01,2025FA,ENROLLED,,
10000091,PSYC212-2025FA-S02,2025FA,ENROLLED,,
10000091,BUS433-2025SP-S01,2025SP,COMPLETED,D,1.0
10000091,ECON312-2025SP-S01,2025SP,COMPLETED,B,3.0
10000091,PHYS301-2025SP-S03,2025SP,COMPLETED,B-,2.7
10000092,SOC239-2025FA-S03,2025FA,ENROLLED,,
10000092,ECON255-2025FA-S01,2025FA,ENROLLED,,
10000092,PHYS137-2025FA-S03,2025FA,ENROLLED,,
10000092,BIO256-2025FA-S01,2025FA,ENROLLED,,
10000093,SOC312-2025FA-S02,2025FA,ENROLLED,,
10000093,ECON312-2025FA-S01,2025FA,ENROLLED,,
10000093,PHYS301-2025FA-S02,2025FA,ENROLLED,,
10000093,HIST492-2025FA-S01,2025FA,ENROLLED,,
10000094,ECON392-2025FA-S01,2025FA,ENROLLED,,
10000094,MATH422-2025FA-S01,2025FA,ENROLLED,,
10000094,PHYS137-2025FA-S02,2025FA,ENROLLED,,
10000094,ECON398-2025FA-S01,2025FA,ENROLLED,,
10000095,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10000095,BUS312-2025FA-S01,2025FA,ENROLLED,,
10000095,HIST329-2025FA-S01,2025FA,ENROLLED,,
10000095,CHEM379-2025FA-S01,2025FA,ENROLLED,,
10000095,PHYS137-2025FA-S02,2025FA,ENROLLED,,
10000096,ECON406-2025FA-S02,2025FA,ENROLLED,,
10000096,SOC488-2025FA-S01,2025FA,ENROLLED,,
10000096,PSYC212-2025FA-S01,2025FA,ENROLLED,,
10000096,ART316-2025FA-S01,2025FA,ENROLLED,,
10000096,BUS333-2025FA-S01,2025FA,ENROLLED,,
10000096,ENG432-2025SP-S03,2025SP,COMPLETED,B,3.0
10000096,HIST329-2025SP-S01,2025SP,COMPLETED,D,1.0
10000096,MATH132-2025SP-S02,2025SP,COMPLETED,D,1.0
10000096,CS451-2025SP-S01,2025SP,COMPLETED,F,0.0
10000097,SOC143-2025FA-S01,2025FA,ENROLLED,,
10000097,ART332-2025FA-S01,2025FA,ENROLLED,,
10000097,PHIL104-2025FA-S01,2025FA,ENROLLED,,
10000097,ART372-2025FA-S01,2025FA,ENROLLED,,
10000098,BUS119-2025FA-S01,2025FA,ENROLLED,,
10000098,BIO144-2025FA-S01,2025FA,ENROLLED,,
10000098,MATH265-2025FA-S01,2025FA,ENROLLED,,
10000098,BUS106-2025FA-S01,2025FA,ENROLLED,,
10000098,PHYS250-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000098,CS498-2025SP-S01,2025SP,COMPLETED,A,4.0
10000098,ART164-2025SP-S01,2025SP,COMPLETED,D,1.0
10000098,CS438-2025SP-S01,2025SP,COMPLETED,D,1.0
10000099,CHEM379-2025FA-S01,2025FA,ENROLLED,,
10000099,BIO477-2025FA-S01,2025FA,ENROLLED,,
10000099,ECON145-2025FA-S02,2025FA,ENROLLED,,
10000099,ENG104-2025FA-S01,2025FA,ENROLLED,,
10000100,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10000100,ECON255-2025FA-S01,2025FA,ENROLLED,,
10000100,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10000100,CS291-2025FA-S01,2025FA,ENROLLED,,
10000101,ART316-2025FA-S01,2025FA,ENROLLED,,
10000101,BIO113-2025FA-S01,2025FA,ENROLLED,,
10000101,STAT413-2025FA-S02,2025FA,ENROLLED,,
10000101,CHEM190-2025FA-S01,2025FA,ENROLLED,,
10000101,MATH422-2025FA-S03,2025FA,ENROLLED,,
10000101,SOC239-2025SP-S02,2025SP,COMPLETED,F,0.0
10000101,ART323-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000101,SOC488-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000102,BIO447-2025FA-S01,2025FA,ENROLLED,,
10000102,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10000102,HIST254-2025FA-S01,2025FA,ENROLLED,,
10000102,BIO477-2025FA-S01,2025FA,ENROLLED,,
10000102,STAT297-2025SP-S01,2025SP,COMPLETED,A,4.0
10000102,BUS106-2025SP-S01,2025SP,COMPLETED,C,2.0
10000102,PSYC251-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000103,CS377-2025FA-S01,2025FA,ENROLLED,,
10000103,SOC436-2025FA-S01,2025FA,ENROLLED,,
10000103,BIO160-2025FA-S01,2025FA,ENROLLED,,
10000103,ECON406-2025FA-S03,2025FA,ENROLLED,,
10000104,PHYS250-2025FA-S01,2025FA,ENROLLED,,
10000104,ECON406-2025FA-S02,2025FA,ENROLLED,,
10000104,PHIL375-2025FA-S01,2025FA,ENROLLED,,
10000104,ART348-2025FA-S01,2025FA,ENROLLED,,
10000104,CHEM300-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000104,SOC143-2025SP-S02,2025SP,COMPLETED,C+,2.3
10000104,ENG175-2025SP-S01,2025SP,COMPLETED,C,2.0
10000105,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10000105,PHYS326-2025FA-S01,2025FA,ENROLLED,,
10000105,PSYC240-2025FA-S02,2025FA,ENROLLED,,
10000105,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10000105,SOC239-2025SP-S02,2025SP,COMPLETED,F,0.0
10000105,STAT426-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000105,ENG432-2025SP-S03,2025SP,COMPLETED,A-,3.7
10000106,ENG226-2025FA-S01,2025FA,ENROLLED,,
10000106,ENG432-2025FA-S02,2025FA,ENROLLED,,
10000106,ART316-2025FA-S01,2025FA,ENROLLED,,
10000106,MATH422-2025FA-S03,2025FA,ENROLLED,,
10000106,ENG153-2025FA-S01,2025FA,ENROLLED,,
10000107,CHEM379-2025FA-S02,2025FA,ENROLLED,,
10000107,ECON406-2025FA-S03,2025FA,ENROLLED,,
10000107,CS241-2025FA-S01,2025FA,ENROLLED,,
10000107,STAT297-2025FA-S01,2025FA,ENROLLED,,
10000107,PHYS243-2025SP-S01,2025SP,COMPLETED,B,3.0
10000107,MATH387-2025SP-S02,2025SP,COMPLETED,A,4.0
10000107,CS291-2025SP-S02,2025SP,COMPLETED,D,1.0
10000107,BUS199-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000108,ART164-2025FA-S01,2025FA,ENROLLED,,
10000108,HIST115-2025FA-S01,2025FA,ENROLLED,,
10000108,BIO113-2025FA-S02,2025FA,ENROLLED,,
10000108,MATH197-2025FA-S01,2025FA,ENROLLED,,
10000108,BIO256-2025SP-S02,2025SP,COMPLETED,C+,2.3
10000108,ECON406-2025SP-S01,2025SP,COMPLETED,C,2.0
10000108,PSYC466-2025SP-S01,2025SP,COMPLETED,C,2.0
10000108,ART207-2025SP-S01,2025SP,COMPLETED,B,3.0
10000109,BUS106-2025FA-S02,2025FA,ENROLLED,,
10000109,PHIL188-2025FA-S01,2025FA,ENROLLED,,
10000109,CS291-2025FA-S01,2025FA,ENROLLED,,
10000109,BIO493-2025FA-S01,2025FA,ENROLLED,,
10000110,PHYS419-2025FA-S01,2025FA,ENROLLED,,
10000110,ART316-2025FA-S01,2025FA,ENROLLED,,
10000110,ECON255-2025FA-S01,2025FA,ENROLLED,,
10000110,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10000111,HIST269-2025FA-S01,2025FA,ENROLLED,,
10000111,SOC239-2025FA-S03,2025FA,ENROLLED,,
10000111,ART192-2025FA-S03,2025FA,ENROLLED,,
10000111,PSYC212-2025FA-S01,2025FA,ENROLLED,,
10000111,ART332-2025FA-S02,2025FA,ENROLLED,,
10000112,MATH387-2025FA-S01,2025FA,ENROLLED,,
10000112,SOC239-2025FA-S02,2025FA,ENROLLED,,
10000112,BUS199-2025FA-S01,2025FA,ENROLLED,,
10000112,ECON145-2025FA-S01,2025FA,ENROLLED,,
10000112,CS291-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000112,PSYC251-2025SP-S02,2025SP,COMPLETED,B,3.0
10000112,STAT192-2025SP-S01,2025SP,COMPLETED,D,1.0
10000112,BIO256-2025SP-S02,2025SP,COMPLETED,F,0.0
10000113,CHEM300-2025FA-S01,2025FA,ENROLLED,,
10000113,ART372-2025FA-S02,2025FA,ENROLLED,,
10000113,HIST254-2025FA-S01,2025FA,ENROLLED,,
10000113,HIST492-2025FA-S01,2025FA,ENROLLED,,
10000114,ENG432-2025FA-S02,2025FA,ENROLLED,,
10000114,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10000114,PSYC116-2025FA-S02,2025FA,ENROLLED,,
10000114,ECON145-2025FA-S02,2025FA,ENROLLED,,
10000114,MATH422-2025SP-S01,2025SP,COMPLETED,C,2.0
10000114,ART123-2025SP-S01,2025SP,COMPLETED,B,3.0
10000114,ART192-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000114,SOC143-2025SP-S03,2025SP,COMPLETED,B-,2.7
10000115,ART332-2025FA-S02,2025FA,ENROLLED,,
10000115,SOC239-2025FA-S02,2025FA,ENROLLED,,
10000115,ENG432-2025FA-S01,2025FA,ENROLLED,,
10000115,CS451-2025FA-S02,2025FA,ENROLLED,,
10000115,ENG104-2025FA-S02,2025FA,ENROLLED,,
10000116,BUS333-2025FA-S01,2025FA,ENROLLED,,
10000116,MATH132-2025FA-S01,2025FA,ENROLLED,,
10000116,ART372-2025FA-S01,2025FA,ENROLLED,,
10000116,HIST492-2025FA-S01,2025FA,ENROLLED,,
10000117,ENG153-2025FA-S02,2025FA,ENROLLED,,
10000117,PSYC212-2025FA-S02,2025FA,ENROLLED,,
10000117,BIO493-2025FA-S01,2025FA,ENROLLED,,
10000117,ENG104-2025FA-S03,2025FA,ENROLLED,,
10000117,CS377-2025FA-S01,2025FA,ENROLLED,,
10000117,PHIL104-2025SP-S03,2025SP,COMPLETED,C,2.0
10000117,CS438-2025SP-S03,2025SP,COMPLETED,C+,2.3
10000117,CS377-2025SP-S01,2025SP,COMPLETED,A,4.0
10000118,PHYS261-2025FA-S01,2025FA,ENROLLED,,
10000118,HIST492-2025FA-S01,2025FA,ENROLLED,,
10000118,SOC239-2025FA-S02,2025FA,ENROLLED,,
10000118,CHEM404-2025FA-S01,2025FA,ENROLLED,,
10000118,CS498-2025SP-S01,2025SP,COMPLETED,A,4.0
10000118,HIST329-2025SP-S01,2025SP,COMPLETED,D,1.0
10000118,PHIL104-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000118,ECON152-2025SP-S01,2025SP,COMPLETED,A,4.0
10000119,CHEM286-2025FA-S01,2025FA,ENROLLED,,
10000119,PSYC116-2025FA-S03,2025FA,ENROLLED,,
10000119,ART164-2025FA-S02,2025FA,ENROLLED,,
10000119,PSYC120-2025FA-S01,2025FA,ENROLLED,,
10000120,SOC239-2025FA-S02,2025FA,ENROLLED,,
10000120,HIST344-2025FA-S01,2025FA,ENROLLED,,
10000120,CS498-2025FA-S02,2025FA,ENROLLED,,
10000120,BIO113-2025FA-S01,2025FA,ENROLLED,,
10000120,ART372-2025FA-S02,2025FA,ENROLLED,,
10000120,SOC312-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000120,ECON250-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000120,CHEM190-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000120,CHEM360-2025SP-S01,2025SP,COMPLETED,C,2.0
10000121,ECON392-2025FA-S01,2025FA,ENROLLED,,
10000121,SOC495-2025FA-S02,2025FA,ENROLLED,,
10000121,BUS199-2025FA-S01,2025FA,ENROLLED,,
10000121,BUS433-2025FA-S01,2025FA,ENROLLED,,
10000122,PSYC251-2025FA-S01,2025FA,ENROLLED,,
10000122,ENG153-2025FA-S02,2025FA,ENROLLED,,
10000122,MATH387-2025FA-S01,2025FA,ENROLLED,,
10000122,SOC436-2025FA-S02,2025FA,ENROLLED,,
10000122,ENG153-2025SP-S02,2025SP,COMPLETED,B,3.0
10000122,PHYS419-2025SP-S01,2025SP,COMPLETED,A,4.0
10000122,HIST407-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000122,BUS370-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000123,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10000123,ART164-2025FA-S01,2025FA,ENROLLED,,
10000123,PSYC116-2025FA-S01,2025FA,ENROLLED,,
10000123,PHYS326-2025FA-S01,2025FA,ENROLLED,,
10000123,BIO477-2025SP-S03,2025SP,COMPLETED,D,1.0
10000123,ART152-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000123,PHIL241-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000124,PSYC120-2025FA-S01,2025FA,ENROLLED,,
10000124,SOC143-2025FA-S03,2025FA,ENROLLED,,
10000124,CHEM181-2025FA-S01,2025FA,ENROLLED,,
10000124,CHEM379-2025FA-S01,2025FA,ENROLLED,,
10000125,SOC239-2025FA-S03,2025FA,ENROLLED,,
10000125,ART192-2025FA-S01,2025FA,ENROLLED,,
10000125,ECON255-2025FA-S01,2025FA,ENROLLED,,
10000125,PHIL378-2025FA-S01,2025FA,ENROLLED,,
10000125,ART188-2025FA-S01,2025FA,ENROLLED,,
10000126,ART188-2025FA-S01,2025FA,ENROLLED,,
10000126,HIST329-2025FA-S01,2025FA,ENROLLED,,
10000126,CS342-2025FA-S01,2025FA,ENROLLED,,
10000126,ECON398-2025FA-S01,2025FA,ENROLLED,,
10000126,BUS301-2025FA-S02,2025FA,ENROLLED,,
10000126,SOC228-2025SP-S01,2025SP,COMPLETED,A,4.0
10000126,SOC143-2025SP-S03,2025SP,COMPLETED,C+,2.3
10000126,CS438-2025SP-S03,2025SP,COMPLETED,C+,2.3
10000127,SOC239-2025FA-S02,2025FA,ENROLLED,,
10000127,ART164-2025FA-S02,2025FA,ENROLLED,,
10000127,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10000127,ART332-2025FA-S02,2025FA,ENROLLED,,
10000128,SOC143-2025FA-S01,2025FA,ENROLLED,,
10000128,ENG287-2025FA-S01,2025FA,ENROLLED,,
10000128,MATH197-2025FA-S01,2025FA,ENROLLED,,
10000128,PHYS261-2025FA-S01,2025FA,ENROLLED,,
10000128,ECON145-2025SP-S01,2025SP,COMPLETED,B,3.0
10000128,SOC488-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000128,PHYS301-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000128,PHIL188-2025SP-S01,2025SP,COMPLETED,D,1.0
10000129,BUS119-2025FA-S03,2025FA,ENROLLED,,
10000129,ECON145-2025FA-S01,2025FA,ENROLLED,,
10000129,ECON406-2025FA-S01,2025FA,ENROLLED,,
10000129,ENG153-2025FA-S02,2025FA,ENROLLED,,
10000130,ENG153-2025FA-S01,2025FA,ENROLLED,,
10000130,ENG432-2025FA-S01,2025FA,ENROLLED,,
10000130,PHYS243-2025FA-S01,2025FA,ENROLLED,,
10000130,BUS252-2025FA-S01,2025FA,ENROLLED,,
10000130,BIO113-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000130,CS320-2025SP-S01,2025SP,COMPLETED,A,4.0
10000130,PHIL376-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000131,PHYS326-2025FA-S01,2025FA,ENROLLED,,
10000131,MATH422-2025FA-S02,2025FA,ENROLLED,,
10000131,CS438-2025FA-S01,2025FA,ENROLLED,,
10000131,PHYS419-2025FA-S01,2025FA,ENROLLED,,
10000131,CS438-2025SP-S01,2025SP,COMPLETED,A,4.0
10000131,MATH442-2025SP-S01,2025SP,COMPLETED,C,2.0
10000131,SOC436-2025SP-S02,2025SP,COMPLETED,B-,2.7
10000131,SOC228-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000132,ART123-2025FA-S01,2025FA,ENROLLED,,
10000132,PHIL376-2025FA-S01,2025FA,ENROLLED,,
10000132,BUS370-2025FA-S01,2025FA,ENROLLED,,
10000132,BUS252-2025FA-S01,2025FA,ENROLLED,,
10000132,ART192-2025FA-S01,2025FA,ENROLLED,,
10000132,PHYS243-2025SP-S01,2025SP,COMPLETED,F,0.0
10000132,PHYS250-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000132,ECON406-2025SP-S01,2025SP,COMPLETED,A,4.0
10000133,CS241-2025FA-S01,2025FA,ENROLLED,,
10000133,MATH197-2025FA-S01,2025FA,ENROLLED,,
10000133,ENG104-2025FA-S02,2025FA,ENROLLED,,
10000133,SOC239-2025FA-S02,2025FA,ENROLLED,,
10000133,ECON115-2025FA-S01,2025FA,ENROLLED,,
10000134,ENG104-2025FA-S03,2025FA,ENROLLED,,
10000134,ENG104-2025FA-S01,2025FA,ENROLLED,,
10000134,CHEM286-2025FA-S01,2025FA,ENROLLED,,
10000134,SOC239-2025FA-S01,2025FA,ENROLLED,,
10000134,HIST254-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000134,PSYC120-2025SP-S03,2025SP,COMPLETED,C,2.0
10000134,BIO222-2025SP-S01,2025SP,COMPLETED,A-,3.7
10000135,CS441-2025FA-S01,2025FA,ENROLLED,,
10000135,ECON250-2025FA-S01,2025FA,ENROLLED,,
10000135,CHEM181-2025FA-S02,2025FA,ENROLLED,,
10000135,ART152-2025FA-S01,2025FA,ENROLLED,,
10000135,CS342-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000135,ART188-2025SP-S01,2025SP,COMPLETED,C,2.0
10000135,SOC239-2025SP-S02,2025SP,COMPLETED,B-,2.7
10000135,MATH197-2025SP-S01,2025SP,COMPLETED,C+,2.3
10000136,ART372-2025FA-S01,2025FA,ENROLLED,,
10000136,HIST492-2025FA-S01,2025FA,ENROLLED,,
10000136,STAT297-2025FA-S01,2025FA,ENROLLED,,
10000136,MATH442-2025FA-S02,2025FA,ENROLLED,,
10000136,CS498-2025FA-S02,2025FA,ENROLLED,,
10000136,ENG153-2025SP-S01,2025SP,COMPLETED,D,1.0
10000136,CS377-2025SP-S01,2025SP,COMPLETED,A,4.0
10000136,HIST492-2025SP-S01,2025SP,COMPLETED,B+,3.3
10000136,BIO477-2025SP-S02,2025SP,COMPLETED,B-,2.7
10000137,ART192-2025FA-S02,2025FA,ENROLLED,,
10000137,BIO447-2025FA-S02,2025FA,ENROLLED,,
10000137,CS498-2025FA-S01,2025FA,ENROLLED,,
10000137,PHYS301-2025FA-S02,2025FA,ENROLLED,,
10000138,PHIL376-2025FA-S02,2025FA,ENROLLED,,
10000138,PHIL134-2025FA-S01,2025FA,ENROLLED,,
10000138,SOC312-2025FA-S03,2025FA,ENROLLED,,
10000138,CS451-2025FA-S02,2025FA,ENROLLED,,
10000139,STAT192-2025FA-S01,2025FA,ENROLLED,,
10000139,CS451-2025FA-S01,2025FA,ENROLLED,,
10000139,ART348-2025FA-S01,2025FA,ENROLLED,,
10000139,PHYS301-2025FA-S02,2025FA,ENROLLED,,
10000139,PHIL188-2025SP-S01,2025SP,COMPLETED,C,2.0
10000139,ECON398-2025SP-S02,2025SP,COMPLETED,F,0.0
10000139,ECON152-2025SP-S01,2025SP,COMPLETED,B,3.0
10000139,ECON312-2025SP-S01,2025SP,COMPLETED,B,3.0
10000140,ECON297-2025FA-S01,2025FA,ENROLLED,,
10000140,PHYS419-2025FA-S01,2025FA,ENROLLED,,
10000140,CHEM379-2025FA-S03,2025FA,ENROLLED,,
10000140,ECON152-2025FA-S01,2025FA,ENROLLED,,
10000140,HIST329-2025FA-S01,2025FA,ENROLLED,,
10000140,BUS370-2025SP-S01,2025SP,COMPLETED,B,3.0
10000140,ART188-2025SP-S01,2025SP,COMPLETED,B-,2.7
10000140,PSYC108-2025SP-S01,2025SP,COMPLETED,A,4.0
10000140,ENG226-2025SP-S03,2025SP,COMPLETED,F,0.0
10000141,ART332-2025FA-S01,2025FA,ENROLLED,,
10000141,ART152-2025FA-S01,2025FA,ENROLLED,,
10000141,ECON406-2025FA-S01,2025FA,ENROLLED,,
10000141,ART316-2025FA-S01,2025FA,ENROLLED,,
10000141,SOC143-2025FA-S02,2025FA,ENROLLED,,
10000142,CHEM286-2025FA-S03,2025FA,ENROLLED,,
10000142,BIO113-2025FA-S01,2025FA,ENROLLED,,
10000142,ECON398-2025FA-S01,2025FA,ENROLLED,,
10000142,PSYC116-2025FA-S02,2025FA,ENROLLED,,
10000142,CHEM131-2025FA-S01,2025FA,ENROLLED,,
10000143,ART316-2025FA-S01,2025FA,ENROLLED,,
10000143,BIO113-2025FA-S01,2025FA,ENROLLED,,
10000143,CS342-2025FA-S01,2025FA,ENROLLED,,
10000143,PHIL104-2025FA-S01,2025FA,ENROLLED,,
