transaction_id,student_id,term_id,trans_dt,trans_type,amount,method
TX000000391,10000091,2025FA,2025-09-01,PAYMENT,1941,CASH
TX000000392,10000091,2025FA,2025-08-28,CHARGE,9318,BILLING
TX000000393,10000091,2025SP,2025-02-01,PAYMENT,1642,CARD
TX000000394,10000091,2025SP,2025-02-01,PAYMENT,1835,ACH
TX000000395,10000091,2025SP,2025-01-20,CHARGE,3324,BILLING
TX000000396,10000092,2025FA,2025-09-01,PAYMENT,1480,CARD
TX000000397,10000092,2025FA,2025-08-28,CHARGE,4940,BILLING
TX000000398,10000093,2025FA,2025-09-01,PAYMENT,1048,CASH
TX000000399,10000093,2025FA,2025-09-01,PAYMENT,1875,CARD
TX000000400,10000093,2025FA,2025-09-01,PAYMENT,288,ACH
TX000000401,10000093,2025FA,2025-08-28,CHARGE,8193,BILLING
TX000000402,10000094,2025FA,2025-09-01,PAYMENT,1153,CARD
TX000000403,10000094,2025FA,2025-08-28,CHARGE,8060,BILLING
TX000000404,10000095,2025FA,2025-09-01,PAYMENT,1060,CASH
TX000000405,10000095,2025FA,2025-09-01,PAYMENT,1735,ACH
TX000000406,10000095,2025FA,2025-09-01,PAYMENT,1774,ACH
TX000000407,10000095,2025FA,2025-08-28,CHARGE,10566,BILLING
TX000000408,10000096,2025FA,2025-09-01,PAYMENT,1824,ACH
TX000000409,10000096,2025FA,2025-09-01,PAYMENT,1069,CARD
TX000000410,10000096,2025FA,2025-08-28,CHARGE,11860,BILLING
TX000000411,10000096,2025SP,2025-02-01,PAYMENT,1425,CASH
TX000000412,10000096,2025SP,2025-02-01,PAYMENT,1230,CARD
TX000000413,10000096,2025SP,2025-02-01,PAYMENT,1651,ACH
TX000000414,10000096,2025SP,2025-01-20,CHARGE,4698,BILLING
TX000000415,10000097,2025FA,2025-09-01,PAYMENT,258,CASH
TX000000416,10000097,2025FA,2025-09-01,PAYMENT,412,CASH
TX000000417,10000097,2025FA,2025-09-01,PAYMENT,1257,CARD
TX000000418,10000097,2025FA,2025-08-28,CHARGE,5062,BILLING
TX000000419,10000098,2025FA,2025-09-01,PAYMENT,1831,CARD
TX000000420,10000098,2025FA,2025-09-01,PAYMENT,1587,ACH
TX000000421,10000098,2025FA,2025-08-28,CHARGE,4520,BILLING
TX000000422,10000098,2025SP,2025-02-01,PAYMENT,276,ACH
TX000000423,10000098,2025SP,2025-02-01,PAYMENT,204,CASH
TX000000424,10000098,2025SP,2025-01-20,CHARGE,4418,BILLING
TX000000425,10000099,2025FA,2025-09-01,PAYMENT,1804,CARD
TX000000426,10000099,2025FA,2025-08-28,CHARGE,9491,BILLING
TX000000427,10000100,2025FA,2025-09-01,PAYMENT,935,ACH
TX000000428,10000100,2025FA,2025-09-01,PAYMENT,1505,CARD
TX000000429,10000100,2025FA,2025-09-01,PAYMENT,1558,CARD
TX000000430,10000100,2025FA,2025-08-28,CHARGE,8622,BILLING
TX000000431,10000101,2025FA,2025-09-01,PAYMENT,833,ACH
TX000000432,10000101,2025FA,2025-08-28,CHARGE,5987,BILLING
TX000000433,10000101,2025SP,2025-02-01,PAYMENT,1607,ACH
TX000000434,10000101,2025SP,2025-02-01,PAYMENT,1221,CARD
TX000000435,10000101,2025SP,2025-01-20,CHARGE,3803,BILLING
TX000000436,10000102,2025FA,2025-09-01,PAYMENT,1645,CASH
TX000000437,10000102,2025FA,2025-08-28,CHARGE,4679,BILLING
TX000000438,10000102,2025SP,2025-02-01,PAYMENT,1071,ACH
TX000000439,10000102,2025SP,2025-01-20,CHARGE,6188,BILLING
TX000000440,10000103,2025FA,2025-09-01,PAYMENT,225,ACH
TX000000441,10000103,2025FA,2025-08-28,CHARGE,5195,BILLING
TX000000442,10000104,2025FA,2025-09-01,PAYMENT,1811,CARD
TX000000443,10000104,2025FA,2025-09-01,PAYMENT,1224,CARD
TX000000444,10000104,2025FA,2025-08-28,CHARGE,4761,BILLING
TX000000445,10000104,2025SP,2025-02-01,PAYMENT,1133,CASH
TX000000446,10000104,2025SP,2025-01-20,CHARGE,3758,BILLING
TX000000447,10000105,2025FA,2025-09-01,PAYMENT,502,ACH
TX000000448,10000105,2025FA,2025-09-01,PAYMENT,1269,CASH
TX000000449,10000105,2025FA,2025-09-01,PAYMENT,1777,CARD
TX000000450,10000105,2025FA,2025-08-28,CHARGE,4695,BILLING
TX000000451,10000105,2025SP,2025-02-01,PAYMENT,1041,CASH
TX000000452,10000105,2025SP,2025-01-20,CHARGE,3751,BILLING
TX000000453,10000106,2025FA,2025-09-01,PAYMENT,378,ACH
TX000000454,10000106,2025FA,2025-09-01,PAYMENT,1930,CASH
TX000000455,10000106,2025FA,2025-09-01,PAYMENT,598,CARD
TX000000456,10000106,2025FA,2025-08-28,CHARGE,6340,BILLING
TX000000457,10000107,2025FA,2025-09-01,PAYMENT,973,CARD
TX000000458,10000107,2025FA,2025-09-01,PAYMENT,1414,ACH
TX000000459,10000107,2025FA,2025-08-28,CHARGE,5007,BILLING
TX000000460,10000107,2025SP,2025-02-01,PAYMENT,802,ACH
TX000000461,10000107,2025SP,2025-02-01,PAYMENT,626,ACH
TX000000462,10000107,2025SP,2025-02-01,PAYMENT,293,ACH
TX000000463,10000107,2025SP,2025-01-20,CHARGE,8657,BILLING
TX000000464,10000108,2025FA,2025-09-01,PAYMENT,1787,CASH
TX000000465,10000108,2025FA,2025-09-01,PAYMENT,1364,ACH
TX000000466,10000108,2025FA,2025-09-01,PAYMENT,737,CASH
TX000000467,10000108,2025FA,2025-08-28,CHARGE,4914,BILLING
TX000000468,10000108,2025SP,2025-02-01,PAYMENT,564,ACH
TX000000469,10000108,2025SP,2025-01-20,CHARGE,4300,BILLING
TX000000470,10000109,2025FA,2025-09-01,PAYMENT,1866,ACH
TX000000471,10000109,2025FA,2025-09-01,PAYMENT,1996,CASH
TX000000472,10000109,2025FA,2025-09-01,PAYMENT,1244,ACH
TX000000473,10000109,2025FA,2025-08-28,CHARGE,5105,BILLING
TX000000474,10000110,2025FA,2025-09-01,PAYMENT,1991,CARD
TX000000475,10000110,2025FA,2025-09-01,PAYMENT,764,CASH
TX000000476,10000110,2025FA,2025-09-01,PAYMENT,1404,ACH
TX000000477,10000110,2025FA,2025-08-28,CHARGE,5172,BILLING
TX000000478,10000111,2025FA,2025-09-01,PAYMENT,1959,ACH
TX000000479,10000111,2025FA,2025-08-28,CHARGE,6072,BILLING
TX000000480,10000112,2025FA,2025-09-01,PAYMENT,1630,CARD
TX000000481,10000112,2025FA,2025-08-28,CHARGE,4881,BILLING
TX000000482,10000112,2025SP,2025-02-01,PAYMENT,1898,CARD
TX000000483,10000112,2025SP,2025-01-20,CHARGE,4516,BILLING
TX000000484,10000113,2025FA,2025-09-01,PAYMENT,1543,ACH
TX000000485,10000113,2025FA,2025-09-01,PAYMENT,740,CASH
TX000000486,10000113,2025FA,2025-09-01,PAYMENT,640,ACH
TX000000487,10000113,2025FA,2025-08-28,CHARGE,8188,BILLING
TX000000488,10000114,2025FA,2025-09-01,PAYMENT,976,CASH
TX000000489,10000114,2025FA,2025-08-28,CHARGE,5647,BILLING
TX000000490,10000114,2025SP,2025-02-01,PAYMENT,694,ACH
TX000000491,10000114,2025SP,2025-02-01,PAYMENT,285,CASH
TX000000492,10000114,2025SP,2025-02-01,PAYMENT,1510,ACH
TX000000493,10000114,2025SP,2025-01-20,CHARGE,5157,BILLING
TX000000494,10000115,2025FA,2025-09-01,PAYMENT,1588,CASH
TX000000495,10000115,2025FA,2025-09-01,PAYMENT,311,CASH
TX000000496,10000115,2025FA,2025-09-01,PAYMENT,1107,CASH
TX000000497,10000115,2025FA,2025-08-28,CHARGE,6289,BILLING
TX000000498,10000116,2025FA,2025-09-01,PAYMENT,1983,ACH
TX000000499,10000116,2025FA,2025-09-01,PAYMENT,317,CASH
TX000000500,10000116,2025FA,2025-08-28,CHARGE,4421,BILLING
TX000000501,10000117,2025FA,2025-09-01,PAYMENT,1258,CASH
TX000000502,10000117,2025FA,2025-08-28,CHARGE,7004,BILLING
TX000000503,10000117,2025SP,2025-02-01,PAYMENT,1455,CASH
TX000000504,10000117,2025SP,2025-02-01,PAYMENT,916,ACH
TX000000505,10000117,2025SP,2025-02-01,PAYMENT,1063,CARD
TX000000506,10000117,2025SP,2025-01-20,CHARGE,6784,BILLING
TX000000507,10000118,2025FA,2025-09-01,PAYMENT,439,CARD
TX000000508,10000118,2025FA,2025-08-28,CHARGE,4786,BILLING
TX000000509,10000118,2025SP,2025-02-01,PAYMENT,514,ACH
TX000000510,10000118,2025SP,2025-02-01,PAYMENT,555,CARD
TX000000511,10000118,2025SP,2025-02-01,PAYMENT,823,CASH
TX000000512,10000118,2025SP,2025-01-20,CHARGE,4400,BILLING
TX000000513,10000119,2025FA,2025-09-01,PAYMENT,1847,CARD
TX000000514,10000119,2025FA,2025-08-28,CHARGE,8825,BILLING
TX000000515,10000120,2025FA,2025-09-01,PAYMENT,1868,CARD
TX000000516,10000120,2025FA,2025-09-01,PAYMENT,1103,CASH
TX000000517,10000120,2025FA,2025-08-28,CHARGE,5841,BILLING
TX000000518,10000120,2025SP,2025-02-01,PAYMENT,1478,ACH
TX000000519,10000120,2025SP,2025-01-20,CHARGE,4415,BILLING
TX000000520,10000121,2025FA,2025-09-01,PAYMENT,1812,ACH
TX000000521,10000121,2025FA,2025-08-28,CHARGE,4913,BILLING
TX000000522,10000122,2025FA,2025-09-01,PAYMENT,392,CASH
TX000000523,10000122,2025FA,2025-09-01,PAYMENT,825,CARD
TX000000524,10000122,2025FA,2025-08-28,CHARGE,8726,BILLING
TX000000525,10000122,2025SP,2025-02-01,PAYMENT,743,CASH
TX000000526,10000122,2025SP,2025-02-01,PAYMENT,1773,CARD
TX000000527,10000122,2025SP,2025-02-01,PAYMENT,1494,CARD
TX000000528,10000122,2025SP,2025-01-20,CHARGE,5086,BILLING
TX000000529,10000123,2025FA,2025-09-01,PAYMENT,274,CARD
TX000000530,10000123,2025FA,2025-09-01,PAYMENT,396,CASH
TX000000531,10000123,2025FA,2025-08-28,CHARGE,4692,BILLING
TX000000532,10000123,2025SP,2025-02-01,PAYMENT,1973,CARD
TX000000533,10000123,2025SP,2025-02-01,PAYMENT,1363,CASH
TX000000534,10000123,2025SP,2025-02-01,PAYMENT,1631,CASH
TX000000535,10000123,2025SP,2025-01-20,CHARGE,3837,BILLING
TX000000536,10000124,2025FA,2025-09-01,PAYMENT,1663,CASH
TX000000537,10000124,2025FA,2025-08-28,CHARGE,5095,BILLING
TX000000538,10000125,2025FA,2025-09-01,PAYMENT,203,ACH
TX000000539,10000125,2025FA,2025-09-01,PAYMENT,348,CASH
TX000000540,10000125,2025FA,2025-08-28,CHARGE,10718,BILLING
TX000000541,10000126,2025FA,2025-09-01,PAYMENT,1011,ACH
TX000000542,10000126,2025FA,2025-09-01,PAYMENT,1635,CARD
TX000000543,10000126,2025FA,2025-09-01,PAYMENT,344,CASH
TX000000544,10000126,2025FA,2025-08-28,CHARGE,5796,BILLING
TX000000545,10000126,2025SP,2025-02-01,PAYMENT,395,CASH
TX000000546,10000126,2025SP,2025-01-20,CHARGE,3896,BILLING
TX000000547,10000127,2025FA,2025-09-01,PAYMENT,1316,CARD
TX000000548,10000127,2025FA,2025-08-28,CHARGE,4859,BILLING
TX000000549,10000128,2025FA,2025-09-01,PAYMENT,1971,CARD
TX000000550,10000128,2025FA,2025-09-01,PAYMENT,886,ACH
TX000000551,10000128,2025FA,2025-09-01,PAYMENT,786,ACH
TX000000552,10000128,2025FA,2025-08-28,CHARGE,5123,BILLING
TX000000553,10000128,2025SP,2025-02-01,PAYMENT,1901,ACH
TX000000554,10000128,2025SP,2025-02-01,PAYMENT,440,CARD
TX000000555,10000128,2025SP,2025-01-20,CHARGE,5594,BILLING
TX000000556,10000129,2025FA,2025-09-01,PAYMENT,359,ACH
TX000000557,10000129,2025FA,2025-09-01,PAYMENT,1344,CASH
TX000000558,10000129,2025FA,2025-08-28,CHARGE,9292,BILLING
TX000000559,10000130,2025FA,2025-09-01,PAYMENT,546,ACH
TX000000560,10000130,2025FA,2025-09-01,PAYMENT,1619,ACH
TX000000561,10000130,2025FA,2025-08-28,CHARGE,9431,BILLING
TX000000562,10000130,2025SP,2025-02-01,PAYMENT,1037,CASH
TX000000563,10000130,2025SP,2025-01-20,CHARGE,6015,BILLING
TX000000564,10000131,2025FA,2025-09-01,PAYMENT,1822,ACH
TX000000565,10000131,2025FA,2025-09-01,PAYMENT,289,CARD
TX000000566,10000131,2025FA,2025-09-01,PAYMENT,297,CASH
TX000000567,10000131,2025FA,2025-08-28,CHARGE,7940,BILLING
TX000000568,10000131,2025SP,2025-02-01,PAYMENT,301,CASH
TX000000569,10000131,2025SP,2025-02-01,PAYMENT,797,ACH
TX000000570,10000131,2025SP,2025-02-01,PAYMENT,1948,CASH
TX000000571,10000131,2025SP,2025-01-20,CHARGE,4900,BILLING
TX000000572,10000132,2025FA,2025-09-01,PAYMENT,1997,ACH
TX000000573,10000132,2025FA,2025-09-01,PAYMENT,1077,CASH
TX000000574,10000132,2025FA,2025-09-01,PAYMENT,1276,CASH
TX000000575,10000132,2025FA,2025-08-28,CHARGE,10709,BILLING
TX000000576,10000132,2025SP,2025-02-01,PAYMENT,449,CARD
TX000000577,10000132,2025SP,2025-02-01,PAYMENT,829,CASH
TX000000578,10000132,2025SP,2025-02-01,PAYMENT,556,CASH
TX000000579,10000132,2025SP,2025-01-20,CHARGE,6884,BILLING
TX000000580,10000133,2025FA,2025-09-01,PAYMENT,1156,ACH
TX000000581,10000133,2025FA,2025-08-28,CHARGE,5985,BILLING
TX000000582,10000134,2025FA,2025-09-01,PAYMENT,1643,CARD
TX000000583,10000134,2025FA,2025-09-01,PAYMENT,927,CASH
TX000000584,10000134,2025FA,2025-08-28,CHARGE,4331,BILLING
TX000000585,10000134,2025SP,2025-02-01,PAYMENT,1425,CASH
TX000000586,10000134,2025SP,2025-01-20,CHARGE,6243,BILLING
TX000000587,10000135,2025FA,2025-09-01,PAYMENT,1506,CASH
TX000000588,10000135,2025FA,2025-09-01,PAYMENT,467,CARD
TX000000589,10000135,2025FA,2025-09-01,PAYMENT,1736,CASH
TX000000590,10000135,2025FA,2025-08-28,CHARGE,4866,BILLING
TX000000591,10000135,2025SP,2025-02-01,PAYMENT,1479,CASH
TX000000592,10000135,2025SP,2025-02-01,PAYMENT,303,ACH
TX000000593,10000135,2025SP,2025-01-20,CHARGE,7927,BILLING
TX000000594,10000136,2025FA,2025-09-01,PAYMENT,1417,CARD
TX000000595,10000136,2025FA,2025-08-28,CHARGE,10604,BILLING
TX000000596,10000136,2025SP,2025-02-01,PAYMENT,1618,CASH
TX000000597,10000136,2025SP,2025-01-20,CHARGE,9259,BILLING
TX000000598,10000137,2025FA,2025-09-01,PAYMENT,1200,CARD
TX000000599,10000137,2025FA,2025-09-01,PAYMENT,1200,CASH
TX000000600,10000137,2025FA,2025-09-01,PAYMENT,1407,CARD
TX000000601,10000137,2025FA,2025-08-28,CHARGE,7974,BILLING
TX000000602,10000138,2025FA,2025-09-01,PAYMENT,1671,ACH
TX000000603,10000138,2025FA,2025-08-28,CHARGE,8829,BILLING
TX000000604,10000139,2025FA,2025-09-01,PAYMENT,1443,CARD
TX000000605,10000139,2025FA,2025-09-01,PAYMENT,807,CASH
TX000000606,10000139,2025FA,2025-09-01,PAYMENT,1323,ACH
TX000000607,10000139,2025FA,2025-08-28,CHARGE,4693,BILLING
TX000000608,10000139,2025SP,2025-02-01,PAYMENT,1944,ACH
TX000000609,10000139,2025SP,2025-02-01,PAYMENT,1627,CASH
TX000000610,10000139,2025SP,2025-01-20,CHARGE,4795,BILLING
TX000000611,10000140,2025FA,2025-09-01,PAYMENT,1425,ACH
TX000000612,10000140,2025FA,2025-09-01,PAYMENT,1507,CASH
TX000000613,10000140,2025FA,2025-08-28,CHARGE,5938,BILLING
TX000000614,10000140,2025SP,2025-02-01,PAYMENT,622,ACH
TX000000615,10000140,2025SP,2025-01-20,CHARGE,4384,BILLING
TX000000616,10000141,2025FA,2025-09-01,PAYMENT,516,CASH
TX000000617,10000141,2025FA,2025-09-01,PAYMENT,363,CASH
TX000000618,10000141,2025FA,2025-08-28,CHARGE,12069,BILLING
TX000000619,10000142,2025FA,2025-09-01,PAYMENT,1750,CASH
TX000000620,10000142,2025FA,2025-09-01,PAYMENT,220,CARD
TX000000621,10000142,2025FA,2025-09-01,PAYMENT,337,CASH
TX000000622,10000142,2025FA,2025-08-28,CHARGE,10676,BILLING
TX000000623,10000143,2025FA,2025-09-01,PAYMENT,437,CARD
TX000000624,10000143,2025FA,2025-08-28,CHARGE,5715,BILLING
TX000000625,10000143,2025SP,2025-02-01,PAYMENT,860,CASH
TX000000626,10000143,2025SP,2025-02-01,PAYMENT,1834,CARD
TX000000627,10000143,2025SP,2025-01-20,CHARGE,3338,BILLING
TX000000628,10000144,2025FA,2025-09-01,PAYMENT,1284,CARD
TX000000629,10000144,2025FA,2025-09-01,PAYMENT,1210,CARD
TX000000630,10000144,2025FA,2025-09-01,PAYMENT,1494,ACH
TX000000631,10000144,2025FA,2025-08-28,CHARGE,11153,BILLING
TX000000632,10000145,2025FA,2025-09-01,PAYMENT,831,ACH
TX000000633,10000145,2025FA,2025-09-01,PAYMENT,1940,CASH
TX000000634,10000145,2025FA,2025-09-01,PAYMENT,284,CASH
TX000000635,10000145,2025FA,2025-08-28,CHARGE,5807,BILLING
TX000000636,10000146,2025FA,2025-09-01,PAYMENT,1553,ACH
TX000000637,10000146,2025FA,2025-08-28,CHARGE,4857,BILLING
TX000000638,10000147,2025FA,2025-09-01,PAYMENT,1262,CARD
TX000000639,10000147,2025FA,2025-09-01,PAYMENT,1712,CASH
TX000000640,10000147,2025FA,2025-09-01,PAYMENT,242,CARD
TX000000641,10000147,2025FA,2025-08-28,CHARGE,4499,BILLING
TX000000642,10000147,2025SP,2025-02-01,PAYMENT,1945,ACH
TX000000643,10000147,2025SP,2025-02-01,PAYMENT,1960,ACH
TX000000644,10000147,2025SP,2025-02-01,PAYMENT,1159,CASH
TX000000645,10000147,2025SP,2025-01-20,CHARGE,8010,BILLING
TX000000646,10000148,2025FA,2025-09-01,PAYMENT,1192,ACH
TX000000647,10000148,2025FA,2025-09-01,PAYMENT,654,CARD
TX000000648,10000148,2025FA,2025-08-28,CHARGE,4734,BILLING
TX000000649,10000148,2025SP,2025-02-01,PAYMENT,539,CASH
TX000000650,10000148,2025SP,2025-01-20,CHARGE,4911,BILLING
TX000000651,10000149,2025FA,2025-09-01,PAYMENT,612,ACH
TX000000652,10000149,2025FA,2025-09-01,PAYMENT,1535,CASH
TX000000653,10000149,2025FA,2025-08-28,CHARGE,5421,BILLING
TX000000654,10000149,2025SP,2025-02-01,PAYMENT,371,CASH
TX000000655,10000149,2025SP,2025-02-01,PAYMENT,1956,CARD
TX000000656,10000149,2025SP,2025-02-01,PAYMENT,1525,CARD
TX000000657,10000149,2025SP,2025-01-20,CHARGE,3805,BILLING
TX000000658,10000150,2025FA,2025-09-01,PAYMENT,1877,CARD
TX000000659,10000150,2025FA,2025-09-01,PAYMENT,1911,CASH
TX000000660,10000150,2025FA,2025-09-01,PAYMENT,1585,ACH
TX000000661,10000150,2025FA,2025-08-28,CHARGE,8736,BILLING
TX000000662,10000151,2025FA,2025-09-01,PAYMENT,506,CARD
TX000000663,10000151,2025FA,2025-08-28,CHARGE,6520,BILLING
TX000000664,10000152,2025FA,2025-09-01,PAYMENT,1883,CARD
TX000000665,10000152,2025FA,2025-09-01,PAYMENT,1072,CASH
TX000000666,10000152,2025FA,2025-08-28,CHARGE,4728,BILLING
TX000000667,10000152,2025SP,2025-02-01,PAYMENT,960,CARD
TX000000668,10000152,2025SP,2025-02-01,PAYMENT,1537,ACH
TX000000669,10000152,2025SP,2025-01-20,CHARGE,8709,BILLING
TX000000670,10000153,2025FA,2025-09-01,PAYMENT,419,CASH
TX000000671,10000153,2025FA,2025-09-01,PAYMENT,1195,ACH
TX000000672,10000153,2025FA,2025-09-01,PAYMENT,1614,ACH
TX000000673,10000153,2025FA,2025-08-28,CHARGE,5921,BILLING
TX000000674,10000154,2025FA,2025-09-01,PAYMENT,1961,CARD
TX000000675,10000154,2025FA,2025-09-01,PAYMENT,1034,CARD
TX000000676,10000154,2025FA,2025-08-28,CHARGE,5148,BILLING
TX000000677,10000154,2025SP,2025-02-01,PAYMENT,1471,ACH
TX000000678,10000154,2025SP,2025-02-01,PAYMENT,1946,CARD
TX000000679,10000154,2025SP,2025-01-20,CHARGE,6174,BILLING
TX000000680,10000155,2025FA,2025-09-01,PAYMENT,1841,CARD
TX000000681,10000155,2025FA,2025-08-28,CHARGE,4766,BILLING
TX000000682,10000156,2025FA,2025-09-01,PAYMENT,431,ACH
TX000000683,10000156,2025FA,2025-08-28,CHARGE,9408,BILLING
TX000000684,10000157,2025FA,2025-09-01,PAYMENT,1494,CASH
TX000000685,10000157,2025FA,2025-08-28,CHARGE,4303,BILLING
TX000000686,10000157,2025SP,2025-02-01,PAYMENT,874,CARD
TX000000687,10000157,2025SP,2025-02-01,PAYMENT,732,ACH
TX000000688,10000157,2025SP,2025-02-01,PAYMENT,1176,CARD
TX000000689,10000157,2025SP,2025-01-20,CHARGE,7972,BILLING
TX000000690,10000158,2025FA,2025-09-01,PAYMENT,272,CASH
TX000000691,10000158,2025FA,2025-09-01,PAYMENT,1610,ACH
TX000000692,10000158,2025FA,2025-08-28,CHARGE,10711,BILLING
TX000000693,10000158,2025SP,2025-02-01,PAYMENT,376,CASH
TX000000694,10000158,2025SP,2025-02-01,PAYMENT,1328,ACH
TX000000695,10000158,2025SP,2025-01-20,CHARGE,4848,BILLING
TX000000696,10000159,2025FA,2025-09-01,PAYMENT,1304,CARD
TX000000697,10000159,2025FA,2025-09-01,PAYMENT,979,CASH
TX000000698,10000159,2025FA,2025-08-28,CHARGE,10695,BILLING
TX000000699,10000159,2025SP,2025-02-01,PAYMENT,1467,CARD
TX000000700,10000159,2025SP,2025-02-01,PAYMENT,976,CASH
TX000000701,10000159,2025SP,2025-02-01,PAYMENT,671,CASH
TX000000702,10000159,2025SP,2025-01-20,CHARGE,7948,BILLING
TX000000703,10000160,2025FA,2025-09-01,PAYMENT,1086,CARD
TX000000704,10000160,2025FA,2025-09-01,PAYMENT,1570,ACH
TX000000705,10000160,2025FA,2025-08-28,CHARGE,4531,BILLING
TX000000706,10000160,2025SP,2025-02-01,PAYMENT,1503,CASH
TX000000707,10000160,2025SP,2025-02-01,PAYMENT,642,CASH
TX000000708,10000160,2025SP,2025-01-20,CHARGE,8721,BILLING
TX000000709,10000161,2025FA,2025-09-01,PAYMENT,1740,CARD
TX000000710,10000161,2025FA,2025-09-01,PAYMENT,335,CARD
TX000000711,10000161,2025FA,2025-08-28,CHARGE,5754,BILLING
TX000000712,10000162,2025FA,2025-09-01,PAYMENT,1978,ACH
TX000000713,10000162,2025FA,2025-09-01,PAYMENT,1265,ACH
TX000000714,10000162,2025FA,2025-08-28,CHARGE,4588,BILLING
TX000000715,10000162,2025SP,2025-02-01,PAYMENT,649,ACH
TX000000716,10000162,2025SP,2025-01-20,CHARGE,6052,BILLING
TX000000717,10000163,2025FA,2025-09-01,PAYMENT,1890,ACH
TX000000718,10000163,2025FA,2025-09-01,PAYMENT,353,ACH
TX000000719,10000163,2025FA,2025-09-01,PAYMENT,1790,ACH
TX000000720,10000163,2025FA,2025-08-28,CHARGE,4810,BILLING
TX000000721,10000164,2025FA,2025-09-01,PAYMENT,466,ACH
TX000000722,10000164,2025FA,2025-08-28,CHARGE,5871,BILLING
TX000000723,10000164,2025SP,2025-02-01,PAYMENT,1292,ACH
TX000000724,10000164,2025SP,2025-02-01,PAYMENT,1665,ACH
TX000000725,10000164,2025SP,2025-02-01,PAYMENT,1245,ACH
TX000000726,10000164,2025SP,2025-01-20,CHARGE,6187,BILLING
TX000000727,10000165,2025FA,2025-09-01,PAYMENT,906,ACH
TX000000728,10000165,2025FA,2025-09-01,PAYMENT,1609,ACH
TX000000729,10000165,2025FA,2025-09-01,PAYMENT,381,CARD
TX000000730,10000165,2025FA,2025-08-28,CHARGE,8670,BILLING
TX000000731,10000166,2025FA,2025-09-01,PAYMENT,968,ACH
TX000000732,10000166,2025FA,2025-08-28,CHARGE,4476,BILLING
TX000000733,10000167,2025FA,2025-09-01,PAYMENT,855,ACH
TX000000734,10000167,2025FA,2025-09-01,PAYMENT,894,ACH
TX000000735,10000167,2025FA,2025-08-28,CHARGE,9384,BILLING
TX000000736,10000168,2025FA,2025-09-01,PAYMENT,1082,ACH
TX000000737,10000168,2025FA,2025-09-01,PAYMENT,1406,CASH
TX000000738,10000168,2025FA,2025-09-01,PAYMENT,663,ACH
TX000000739,10000168,2025FA,2025-08-28,CHARGE,6247,BILLING
TX000000740,10000168,2025SP,2025-02-01,PAYMENT,546,CARD
TX000000741,10000168,2025SP,2025-01-20,CHARGE,8196,BILLING
TX000000742,10000169,2025FA,2025-09-01,PAYMENT,1223,CASH
TX000000743,10000169,2025FA,2025-09-01,PAYMENT,1842,CASH
TX000000744,10000169,2025FA,2025-08-28,CHARGE,4747,BILLING
TX000000745,10000170,2025FA,2025-09-01,PAYMENT,919,CARD
TX000000746,10000170,2025FA,2025-09-01,PAYMENT,1152,ACH
TX000000747,10000170,2025FA,2025-09-01,PAYMENT,449,CASH
TX000000748,10000170,2025FA,2025-08-28,CHARGE,4867,BILLING
TX000000749,10000171,2025FA,2025-09-01,PAYMENT,1945,CARD
TX000000750,10000171,2025FA,2025-09-01,PAYMENT,1677,CASH
TX000000751,10000171,2025FA,2025-08-28,CHARGE,9266,BILLING
TX000000752,10000171,2025SP,2025-02-01,PAYMENT,1279,CARD
TX000000753,10000171,2025SP,2025-02-01,PAYMENT,926,CASH
TX000000754,10000171,2025SP,2025-02-01,PAYMENT,614,CASH
TX000000755,10000171,2025SP,2025-01-20,CHARGE,6655,BILLING
TX000000756,10000172,2025FA,2025-09-01,PAYMENT,367,CARD
TX000000757,10000172,2025FA,2025-09-01,PAYMENT,1537,ACH
TX000000758,10000172,2025FA,2025-08-28,CHARGE,6216,BILLING
TX000000759,10000173,2025FA,2025-09-01,PAYMENT,1651,CASH
TX000000760,10000173,2025FA,2025-09-01,PAYMENT,1429,CASH
TX000000761,10000173,2025FA,2025-08-28,CHARGE,5919,BILLING
TX000000762,10000174,2025FA,2025-09-01,PAYMENT,834,CASH
TX000000763,10000174,2025FA,2025-09-01,PAYMENT,1496,CASH
TX000000764,10000174,2025FA,2025-09-01,PAYMENT,473,CASH
TX000000765,10000174,2025FA,2025-08-28,CHARGE,4420,BILLING
TX000000766,10000175,2025FA,2025-09-01,PAYMENT,881,CASH
TX000000767,10000175,2025FA,2025-09-01,PAYMENT,311,ACH
TX000000768,10000175,2025FA,2025-08-28,CHARGE,5158,BILLING
TX000000769,10000176,2025FA,2025-09-01,PAYMENT,1339,CARD
TX000000770,10000176,2025FA,2025-09-01,PAYMENT,829,CASH
TX000000771,10000176,2025FA,2025-09-01,PAYMENT,1884,CASH
TX000000772,10000176,2025FA,2025-08-28,CHARGE,8560,BILLING
TX000000773,10000176,2025SP,2025-02-01,PAYMENT,1298,CARD
