award_id,student_id,term_id,aid_type,amount,disbursed_dt
AWD0000458,10000567,2025FA,Scholarship,759,2025-08-20
AWD0000459,10000569,2025FA,Grant,1003,2025-08-20
AWD0000460,10000572,2025FA,Grant,1711,2025-08-20
AWD0000461,10000573,2025FA,Grant,2106,2025-08-20
AWD0000462,10000573,2025SP,Scholarship,1022,2025-01-10
AWD0000463,10000574,2025FA,Scholarship,1704,2025-08-20
AWD0000464,10000575,2025FA,Loan,2454,2025-08-20
AWD0000465,10000576,2025FA,Scholarship,2406,2025-08-20
AWD0000466,10000578,2025FA,Loan,918,2025-08-20
AWD0000467,10000582,2025FA,Scholarship,655,2025-08-20
AWD0000468,10000583,2025FA,Grant,3221,2025-08-20
AWD0000469,10000584,2025FA,Loan,1472,2025-08-20
AWD0000470,10000585,2025FA,Grant,1486,2025-08-20
AWD0000471,10000587,2025FA,Grant,2502,2025-08-20
AWD0000472,10000588,2025FA,Loan,3247,2025-08-20
AWD0000473,10000589,2025SP,Loan,1530,2025-01-10
AWD0000474,10000590,2025FA,Scholarship,2197,2025-08-20
AWD0000475,10000591,2025FA,Loan,1509,2025-08-20
AWD0000476,10000591,2025SP,Grant,2113,2025-01-10
AWD0000477,10000592,2025FA,Loan,2322,2025-08-20
AWD0000478,10000593,2025FA,Scholarship,1335,2025-08-20
AWD0000479,10000595,2025FA,Loan,2917,2025-08-20
AWD0000480,10000595,2025SP,Scholarship,739,2025-01-10
AWD0000481,10000596,2025FA,Scholarship,2377,2025-08-20
AWD0000482,10000598,2025FA,Grant,1977,2025-08-20
AWD0000483,10000598,2025SP,Loan,2456,2025-01-10
AWD0000484,10000599,2025FA,Scholarship,1320,2025-08-20
AWD0000485,10000601,2025FA,Grant,3225,2025-08-20
AWD0000486,10000603,2025FA,Scholarship,1199,2025-08-20
AWD0000487,10000604,2025FA,Loan,3104,2025-08-20
AWD0000488,10000605,2025FA,Grant,2980,2025-08-20
AWD0000489,10000605,2025SP,Grant,1385,2025-01-10
AWD0000490,10000607,2025FA,Loan,2805,2025-08-20
AWD0000491,10000607,2025SP,Loan,3190,2025-01-10
AWD0000492,10000609,2025FA,Scholarship,1732,2025-08-20
AWD0000493,10000610,2025FA,Loan,2261,2025-08-20
AWD0000494,10000610,2025SP,Grant,1569,2025-01-10
AWD0000495,10000611,2025SP,Loan,2494,2025-01-10
AWD0000496,10000612,2025FA,Grant,2636,2025-08-20
AWD0000497,10000613,2025FA,Grant,632,2025-08-20
AWD0000498,10000614,2025FA,Loan,3102,2025-08-20
AWD0000499,10000615,2025SP,Loan,540,2025-01-10
AWD0000500,10000616,2025FA,Scholarship,2667,2025-08-20
AWD0000501,10000616,2025SP,Grant,772,2025-01-10
AWD0000502,10000617,2025FA,Grant,1679,2025-08-20
AWD0000503,10000617,2025SP,Loan,1847,2025-01-10
AWD0000504,10000618,2025FA,Scholarship,873,2025-08-20
AWD0000505,10000620,2025FA,Grant,3159,2025-08-20
AWD0000506,10000621,2025FA,Scholarship,843,2025-08-20
AWD0000507,10000621,2025SP,Loan,1624,2025-01-10
AWD0000508,10000622,2025FA,Loan,2070,2025-08-20
AWD0000509,10000624,2025FA,Grant,1073,2025-08-20
AWD0000510,10000625,2025FA,Loan,757,2025-08-20
AWD0000511,10000625,2025SP,Grant,1271,2025-01-10
AWD0000512,10000626,2025SP,Scholarship,3477,2025-01-10
AWD0000513,10000627,2025SP,Loan,629,2025-01-10
AWD0000514,10000628,2025FA,Scholarship,2372,2025-08-20
AWD0000515,10000628,2025SP,Scholarship,2246,2025-01-10
AWD0000516,10000629,2025FA,Grant,2437,2025-08-20
AWD0000517,10000629,2025SP,Grant,1798,2025-01-10
AWD0000518,10000630,2025SP,Loan,576,2025-01-10
AWD0000519,10000631,2025FA,Scholarship,1454,2025-08-20
AWD0000520,10000633,2025FA,Loan,926,2025-08-20
AWD0000521,10000634,2025FA,Loan,596,2025-08-20
AWD0000522,10000634,2025SP,Grant,3120,2025-01-10
AWD0000523,10000635,2025FA,Loan,822,2025-08-20
AWD0000524,10000635,2025SP,Grant,2158,2025-01-10
AWD0000525,10000636,2025FA,Loan,1053,2025-08-20
AWD0000526,10000638,2025FA,Loan,1362,2025-08-20
AWD0000527,10000639,2025FA,Grant,3057,2025-08-20
AWD0000528,10000640,2025FA,Loan,700,2025-08-20
AWD0000529,10000640,2025SP,Grant,1646,2025-01-10
AWD0000530,10000641,2025FA,Grant,3227,2025-08-20
AWD0000531,10000642,2025FA,Loan,1444,2025-08-20
AWD0000532,10000642,2025SP,Loan,2550,2025-01-10
AWD0000533,10000643,2025FA,Grant,1934,2025-08-20
AWD0000534,10000643,2025SP,Loan,932,2025-01-10
AWD0000535,10000644,2025FA,Scholarship,1389,2025-08-20
AWD0000536,10000644,2025SP,Loan,2034,2025-01-10
AWD0000537,10000647,2025FA,Grant,2301,2025-08-20
AWD0000538,10000647,2025SP,Loan,2241,2025-01-10
AWD0000539,10000648,2025FA,Grant,1781,2025-08-20
AWD0000540,10000649,2025FA,Loan,2627,2025-08-20
AWD0000541,10000650,2025FA,Scholarship,954,2025-08-20
AWD0000542,10000651,2025FA,Loan,1290,2025-08-20
AWD0000543,10000652,2025FA,Grant,606,2025-08-20
AWD0000544,10000653,2025FA,Grant,2464,2025-08-20
AWD0000545,10000654,2025FA,Loan,1418,2025-08-20
AWD0000546,10000656,2025FA,Scholarship,2414,2025-08-20
AWD0000547,10000656,2025SP,Scholarship,1165,2025-01-10
AWD0000548,10000657,2025FA,Scholarship,539,2025-08-20
AWD0000549,10000660,2025FA,Scholarship,2751,2025-08-20
AWD0000550,10000663,2025FA,Scholarship,1921,2025-08-20
AWD0000551,10000663,2025SP,Loan,1203,2025-01-10
AWD0000552,10000664,2025FA,Loan,3179,2025-08-20
AWD0000553,10000665,2025SP,Grant,1054,2025-01-10
AWD0000554,10000666,2025FA,Loan,2645,2025-08-20
AWD0000555,10000668,2025SP,Scholarship,2229,2025-01-10
AWD0000556,10000669,2025FA,Loan,3290,2025-08-20
AWD0000557,10000670,2025FA,Scholarship,980,2025-08-20
AWD0000558,10000670,2025SP,Grant,630,2025-01-10
AWD0000559,10000671,2025FA,Grant,2804,2025-08-20
AWD0000560,10000672,2025FA,Loan,3417,2025-08-20
AWD0000561,10000672,2025SP,Scholarship,825,2025-01-10
AWD0000562,10000673,2025FA,Grant,955,2025-08-20
AWD0000563,10000674,2025FA,Grant,1643,2025-08-20
AWD0000564,10000675,2025FA,Loan,1455,2025-08-20
AWD0000565,10000676,2025FA,Grant,983,2025-08-20
AWD0000566,10000678,2025SP,Loan,1442,2025-01-10
AWD0000567,10000679,2025SP,Grant,2116,2025-01-10
AWD0000568,10000680,2025SP,Loan,991,2025-01-10
AWD0000569,10000681,2025FA,Scholarship,3409,2025-08-20
AWD0000570,10000682,2025FA,Loan,926,2025-08-20
AWD0000571,10000682,2025SP,Scholarship,2267,2025-01-10
AWD0000572,10000684,2025SP,Scholarship,1935,2025-01-10
AWD0000573,10000687,2025FA,Scholarship,829,2025-08-20
AWD0000574,10000688,2025FA,Grant,1648,2025-08-20
AWD0000575,10000688,2025SP,Loan,3131,2025-01-10
AWD0000576,10000689,2025SP,Scholarship,1536,2025-01-10
AWD0000577,10000694,2025FA,Scholarship,3462,2025-08-20
AWD0000578,10000695,2025FA,Loan,1630,2025-08-20
AWD0000579,10000695,2025SP,Loan,1578,2025-01-10
AWD0000580,10000696,2025SP,Scholarship,611,2025-01-10
AWD0000581,10000699,2025FA,Grant,3074,2025-08-20
AWD0000582,10000700,2025FA,Grant,3348,2025-08-20
AWD0000583,10000700,2025SP,Scholarship,936,2025-01-10
AWD0000584,10000702,2025FA,Grant,1685,2025-08-20
AWD0000585,10000703,2025FA,Loan,3367,2025-08-20
AWD0000586,10000705,2025FA,Scholarship,1485,2025-08-20
AWD0000587,10000705,2025SP,Grant,2739,2025-01-10
AWD0000588,10000706,2025FA,Scholarship,905,2025-08-20
AWD0000589,10000707,2025FA,Loan,2237,2025-08-20
AWD0000590,10000708,2025FA,Grant,2438,2025-08-20
AWD0000591,10000708,2025SP,Grant,2732,2025-01-10
AWD0000592,10000709,2025FA,Grant,1209,2025-08-20
AWD0000593,10000711,2025FA,Grant,1653,2025-08-20
AWD0000594,10000713,2025FA,Loan,3237,2025-08-20
AWD0000595,10000714,2025FA,Loan,1395,2025-08-20
AWD0000596,10000714,2025SP,Scholarship,772,2025-01-10
AWD0000597,10000715,2025FA,Loan,1144,2025-08-20
AWD0000598,10000715,2025SP,Grant,2342,2025-01-10
AWD0000599,10000719,2025FA,Loan,2870,2025-08-20
AWD0000600,10000719,2025SP,Grant,1686,2025-01-10
AWD0000601,10000721,2025SP,Loan,2674,2025-01-10
AWD0000602,10000722,2025FA,Grant,3484,2025-08-20
AWD0000603,10000723,2025FA,Grant,2530,2025-08-20
AWD0000604,10000723,2025SP,Scholarship,1541,2025-01-10
AWD0000605,10000724,2025FA,Scholarship,888,2025-08-20
AWD0000606,10000727,2025FA,Loan,2625,2025-08-20
AWD0000607,10000730,2025FA,Scholarship,1881,2025-08-20
AWD0000608,10000731,2025SP,Scholarship,1256,2025-01-10
AWD0000609,10000732,2025FA,Grant,3213,2025-08-20
AWD0000610,10000732,2025SP,Scholarship,1660,2025-01-10
AWD0000611,10000734,2025FA,Loan,2039,2025-08-20
AWD0000612,10000736,2025SP,Loan,1024,2025-01-10
AWD0000613,10000739,2025FA,Loan,2135,2025-08-20
AWD0000614,10000740,2025FA,Grant,1788,2025-08-20
AWD0000615,10000740,2025SP,Grant,1466,2025-01-10
AWD0000616,10000741,2025SP,Grant,655,2025-01-10
AWD0000617,10000742,2025SP,Loan,2367,2025-01-10
AWD0000618,10000743,2025SP,Grant,779,2025-01-10
AWD0000619,10000744,2025FA,Grant,828,2025-08-20
AWD0000620,10000744,2025SP,Loan,619,2025-01-10
AWD0000621,10000746,2025FA,Loan,3208,2025-08-20
AWD0000622,10000747,2025FA,Scholarship,1475,2025-08-20
AWD0000623,10000747,2025SP,Grant,3473,2025-01-10
AWD0000624,10000748,2025SP,Grant,1483,2025-01-10
AWD0000625,10000749,2025FA,Grant,2820,2025-08-20
AWD0000626,10000750,2025FA,Grant,1575,2025-08-20
AWD0000627,10000751,2025SP,Grant,2454,2025-01-10
AWD0000628,10000752,2025FA,Loan,1811,2025-08-20
AWD0000629,10000752,2025SP,Scholarship,1291,2025-01-10
AWD0000630,10000753,2025FA,Loan,2290,2025-08-20
AWD0000631,10000754,2025FA,Scholarship,1408,2025-08-20
AWD0000632,10000754,2025SP,Loan,1955,2025-01-10
AWD0000633,10000756,2025FA,Loan,3288,2025-08-20
AWD0000634,10000757,2025SP,Grant,2308,2025-01-10
AWD0000635,10000760,2025FA,Grant,1009,2025-08-20
AWD0000636,10000761,2025FA,Loan,2313,2025-08-20
AWD0000637,10000762,2025FA,Scholarship,1599,2025-08-20
AWD0000638,10000762,2025SP,Loan,3187,2025-01-10
AWD0000639,10000764,2025SP,Scholarship,2185,2025-01-10
AWD0000640,10000765,2025FA,Grant,2368,2025-08-20
AWD0000641,10000768,2025FA,Grant,2370,2025-08-20
AWD0000642,10000769,2025FA,Loan,794,2025-08-20
AWD0000643,10000769,2025SP,Loan,2471,2025-01-10
AWD0000644,10000770,2025SP,Scholarship,2968,2025-01-10
AWD0000645,10000772,2025FA,Grant,3500,2025-08-20
AWD0000646,10000773,2025FA,Scholarship,1976,2025-08-20
AWD0000647,10000774,2025FA,Scholarship,1229,2025-08-20
AWD0000648,10000775,2025FA,Loan,3044,2025-08-20
AWD0000649,10000776,2025FA,Scholarship,2599,2025-08-20
AWD0000650,10000778,2025SP,Scholarship,3124,2025-01-10
AWD0000651,10000779,2025FA,Loan,1314,2025-08-20
AWD0000652,10000779,2025SP,Grant,3107,2025-01-10
AWD0000653,10000780,2025FA,Grant,2684,2025-08-20
AWD0000654,10000780,2025SP,Grant,575,2025-01-10
AWD0000655,10000781,2025FA,Scholarship,1375,2025-08-20
AWD0000656,10000781,2025SP,Scholarship,1030,2025-01-10
AWD0000657,10000782,2025FA,Grant,2768,2025-08-20
AWD0000658,10000782,2025SP,Scholarship,2561,2025-01-10
AWD0000659,10000783,2025FA,Scholarship,1787,2025-08-20
AWD0000660,10000786,2025SP,Grant,1090,2025-01-10
AWD0000661,10000788,2025SP,Scholarship,1130,2025-01-10
AWD0000662,10000789,2025FA,Loan,910,2025-08-20
AWD0000663,10000791,2025FA,Loan,1353,2025-08-20
AWD0000664,10000792,2025SP,Loan,2890,2025-01-10
AWD0000665,10000794,2025FA,Grant,3277,2025-08-20
AWD0000666,10000798,2025FA,Loan,2896,2025-08-20
AWD0000667,10000800,2025FA,Scholarship,1511,2025-08-20
AWD0000668,10000801,2025FA,Scholarship,1316,2025-08-20
AWD0000669,10000806,2025FA,Scholarship,1669,2025-08-20
AWD0000670,10000810,2025SP,Grant,619,2025-01-10
AWD0000671,10000811,2025SP,Grant,1157,2025-01-10
AWD0000672,10000812,2025FA,Grant,825,2025-08-20
AWD0000673,10000813,2025FA,Grant,2589,2025-08-20
AWD0000674,10000814,2025FA,Scholarship,2080,2025-08-20
AWD0000675,10000815,2025FA,Grant,2278,2025-08-20
AWD0000676,10000816,2025FA,Scholarship,2648,2025-08-20
AWD0000677,10000818,2025FA,Scholarship,3337,2025-08-20
AWD0000678,10000822,2025FA,Grant,924,2025-08-20
AWD0000679,10000823,2025SP,Grant,3298,2025-01-10
AWD0000680,10000828,2025FA,Grant,1184,2025-08-20
AWD0000681,10000829,2025FA,Loan,1476,2025-08-20
AWD0000682,10000830,2025FA,Loan,3387,2025-08-20
AWD0000683,10000833,2025FA,Loan,527,2025-08-20
AWD0000684,10000834,2025FA,Grant,1931,2025-08-20
AWD0000685,10000837,2025FA,Grant,3204,2025-08-20
AWD0000686,10000838,2025FA,Loan,2483,2025-08-20
AWD0000687,10000839,2025FA,Grant,546,2025-08-20
AWD0000688,10000841,2025FA,Loan,3488,2025-08-20
AWD0000689,10000842,2025SP,Grant,589,2025-01-10
AWD0000690,10000847,2025FA,Grant,2355,2025-08-20
AWD0000691,10000848,2025FA,Scholarship,2550,2025-08-20
AWD0000692,10000851,2025FA,Loan,2388,2025-08-20
AWD0000693,10000852,2025FA,Grant,3407,2025-08-20
AWD0000694,10000853,2025FA,Loan,2898,2025-08-20
AWD0000695,10000854,2025FA,Scholarship,1293,2025-08-20
AWD0000696,10000854,2025SP,Loan,2052,2025-01-10
AWD0000697,10000855,2025FA,Loan,3386,2025-08-20
AWD0000698,10000856,2025FA,Loan,3290,2025-08-20
AWD0000699,10000856,2025SP,Scholarship,671,2025-01-10
AWD0000700,10000857,2025FA,Grant,1523,2025-08-20
AWD0000701,10000857,2025SP,Scholarship,3176,2025-01-10
AWD0000702,10000858,2025FA,Scholarship,826,2025-08-20
AWD0000703,10000860,2025FA,Scholarship,2274,2025-08-20
AWD0000704,10000862,2025FA,Grant,2343,2025-08-20
AWD0000705,10000865,2025FA,Scholarship,701,2025-08-20
AWD0000706,10000866,2025FA,Grant,3065,2025-08-20
AWD0000707,10000867,2025FA,Scholarship,922,2025-08-20
AWD0000708,10000868,2025SP,Grant,2648,2025-01-10
AWD0000709,10000869,2025FA,Scholarship,824,2025-08-20
AWD0000710,10000870,2025FA,Grant,2784,2025-08-20
AWD0000711,10000871,2025FA,Scholarship,2395,2025-08-20
AWD0000712,10000872,2025FA,Loan,922,2025-08-20
AWD0000713,10000873,2025FA,Scholarship,1257,2025-08-20
AWD0000714,10000874,2025FA,Scholarship,1056,2025-08-20
AWD0000715,10000876,2025SP,Grant,2033,2025-01-10
AWD0000716,10000878,2025FA,Loan,3231,2025-08-20
AWD0000717,10000879,2025FA,Grant,672,2025-08-20
AWD0000718,10000881,2025FA,Grant,1480,2025-08-20
AWD0000719,10000882,2025FA,Loan,2899,2025-08-20
AWD0000720,10000884,2025FA,Grant,3426,2025-08-20
AWD0000721,10000885,2025FA,Scholarship,550,2025-08-20
AWD0000722,10000886,2025FA,Grant,586,2025-08-20
AWD0000723,10000887,2025FA,Grant,1616,2025-08-20
AWD0000724,10000888,2025SP,Grant,3271,2025-01-10
AWD0000725,10000889,2025FA,Grant,948,2025-08-20
AWD0000726,10000890,2025FA,Scholarship,3466,2025-08-20
AWD0000727,10000891,2025FA,Loan,1483,2025-08-20
AWD0000728,10000891,2025SP,Scholarship,2129,2025-01-10
AWD0000729,10000892,2025FA,Loan,2394,2025-08-20
AWD0000730,10000893,2025SP,Loan,3220,2025-01-10
AWD0000731,10000895,2025FA,Scholarship,2690,2025-08-20
AWD0000732,10000897,2025FA,Loan,1253,2025-08-20
AWD0000733,10000900,2025FA,Grant,2865,2025-08-20
AWD0000734,10000901,2025FA,Loan,2490,2025-08-20
AWD0000735,10000904,2025FA,Loan,3360,2025-08-20
AWD0000736,10000905,2025FA,Grant,1561,2025-08-20
AWD0000737,10000906,2025FA,Grant,1153,2025-08-20
AWD0000738,10000907,2025SP,Scholarship,1241,2025-01-10
AWD0000739,10000908,2025FA,Scholarship,2757,2025-08-20
AWD0000740,10000908,2025SP,Grant,520,2025-01-10
AWD0000741,10000909,2025FA,Grant,2905,2025-08-20
AWD0000742,10000911,2025FA,Scholarship,1918,2025-08-20
AWD0000743,10000912,2025FA,Grant,2537,2025-08-20
AWD0000744,10000913,2025FA,Loan,3445,2025-08-20
AWD0000745,10000913,2025SP,Scholarship,1578,2025-01-10
AWD0000746,10000914,2025FA,Loan,1321,2025-08-20
AWD0000747,10000914,2025SP,Grant,1460,2025-01-10
AWD0000748,10000915,2025FA,Loan,1106,2025-08-20
AWD0000749,10000915,2025SP,Scholarship,667,2025-01-10
AWD0000750,10000916,2025FA,Scholarship,2563,2025-08-20
AWD0000751,10000917,2025SP,Loan,2961,2025-01-10
AWD0000752,10000918,2025FA,Scholarship,1180,2025-08-20
AWD0000753,10000919,2025SP,Scholarship,1304,2025-01-10
AWD0000754,10000921,2025FA,Grant,1544,2025-08-20
AWD0000755,10000921,2025SP,Loan,1681,2025-01-10
AWD0000756,10000922,2025FA,Scholarship,705,2025-08-20
AWD0000757,10000923,2025FA,Loan,2975,2025-08-20
AWD0000758,10000925,2025FA,Scholarship,2798,2025-08-20
AWD0000759,10000925,2025SP,Scholarship,1530,2025-01-10
AWD0000760,10000926,2025FA,Loan,3496,2025-08-20
AWD0000761,10000927,2025FA,Loan,1694,2025-08-20
AWD0000762,10000928,2025FA,Scholarship,1281,2025-08-20
AWD0000763,10000928,2025SP,Grant,2397,2025-01-10
AWD0000764,10000931,2025FA,Scholarship,915,2025-08-20
AWD0000765,10000933,2025FA,Grant,2612,2025-08-20
AWD0000766,10000935,2025FA,Loan,1476,2025-08-20
AWD0000767,10000936,2025FA,Grant,1465,2025-08-20
AWD0000768,10000937,2025FA,Loan,1319,2025-08-20
AWD0000769,10000938,2025SP,Loan,555,2025-01-10
AWD0000770,10000939,2025SP,Scholarship,3264,2025-01-10
AWD0000771,10000941,2025FA,Loan,2420,2025-08-20
AWD0000772,10000941,2025SP,Grant,1422,2025-01-10
AWD0000773,10000942,2025FA,Grant,755,2025-08-20
AWD0000774,10000944,2025FA,Loan,2296,2025-08-20
AWD0000775,10000944,2025SP,Loan,1089,2025-01-10
AWD0000776,10000948,2025FA,Scholarship,1641,2025-08-20
AWD0000777,10000950,2025FA,Scholarship,1447,2025-08-20
AWD0000778,10000950,2025SP,Grant,3325,2025-01-10
AWD0000779,10000952,2025FA,Loan,649,2025-08-20
AWD0000780,10000952,2025SP,Loan,3038,2025-01-10
AWD0000781,10000953,2025FA,Loan,1683,2025-08-20
AWD0000782,10000955,2025SP,Scholarship,2955,2025-01-10
AWD0000783,10000956,2025FA,Loan,2802,2025-08-20
AWD0000784,10000959,2025FA,Grant,1789,2025-08-20
AWD0000785,10000959,2025SP,Scholarship,2267,2025-01-10
AWD0000786,10000961,2025FA,Scholarship,2418,2025-08-20
AWD0000787,10000964,2025FA,Loan,2825,2025-08-20
AWD0000788,10000965,2025FA,Loan,1155,2025-08-20
AWD0000789,10000968,2025SP,Loan,2642,2025-01-10
AWD0000790,10000969,2025SP,Scholarship,3028,2025-01-10
AWD0000791,10000970,2025FA,Loan,1519,2025-08-20
AWD0000792,10000972,2025FA,Scholarship,2960,2025-08-20
AWD0000793,10000973,2025FA,Loan,2323,2025-08-20
AWD0000794,10000973,2025SP,Scholarship,1468,2025-01-10
AWD0000795,10000975,2025FA,Loan,2328,2025-08-20
AWD0000796,10000976,2025FA,Grant,2570,2025-08-20
AWD0000797,10000977,2025FA,Loan,1348,2025-08-20
AWD0000798,10000978,2025FA,Scholarship,3169,2025-08-20
AWD0000799,10000979,2025SP,Grant,750,2025-01-10
AWD0000800,10000981,2025FA,Grant,1090,2025-08-20
AWD0000801,10000982,2025FA,Grant,3076,2025-08-20
AWD0000802,10000986,2025FA,Loan,864,2025-08-20
AWD0000803,10000986,2025SP,Scholarship,3311,2025-01-10
AWD0000804,10000987,2025FA,Loan,1686,2025-08-20
AWD0000805,10000989,2025FA,Loan,544,2025-08-20
AWD0000806,10000991,2025FA,Grant,596,2025-08-20
AWD0000807,10000991,2025SP,Scholarship,1652,2025-01-10
AWD0000808,10000994,2025SP,Loan,1832,2025-01-10
AWD0000809,10000996,2025SP,Scholarship,534,2025-01-10
AWD0000810,10000999,2025FA,Scholarship,1030,2025-08-20
AWD0000811,10001001,2025SP,Scholarship,1106,2025-01-10
AWD0000812,10001002,2025FA,Scholarship,2597,2025-08-20
AWD0000813,10001003,2025FA,Scholarship,2362,2025-08-20
AWD0000814,10001005,2025SP,Grant,2887,2025-01-10
AWD0000815,10001006,2025FA,Grant,1088,2025-08-20
AWD0000816,10001006,2025SP,Loan,3141,2025-01-10
AWD0000817,10001007,2025FA,Scholarship,886,2025-08-20
AWD0000818,10001009,2025SP,Grant,2791,2025-01-10
AWD0000819,10001010,2025FA,Grant,1496,2025-08-20
AWD0000820,10001011,2025FA,Scholarship,1270,2025-08-20
AWD0000821,10001012,2025FA,Grant,3274,2025-08-20
AWD0000822,10001013,2025FA,Loan,1632,2025-08-20
AWD0000823,10001014,2025FA,Loan,524,2025-08-20
AWD0000824,10001016,2025FA,Loan,3487,2025-08-20
AWD0000825,10001016,2025SP,Loan,1123,2025-01-10
AWD0000826,10001018,2025FA,Grant,3065,2025-08-20
AWD0000827,10001019,2025FA,Loan,1249,2025-08-20
AWD0000828,10001019,2025SP,Loan,980,2025-01-10
AWD0000829,10001021,2025FA,Grant,2207,2025-08-20
AWD0000830,10001023,2025FA,Grant,1474,2025-08-20
AWD0000831,10001024,2025FA,Grant,769,2025-08-20
AWD0000832,10001024,2025SP,Scholarship,3034,2025-01-10
AWD0000833,10001025,2025SP,Scholarship,3353,2025-01-10
AWD0000834,10001026,2025FA,Scholarship,2186,2025-08-20
AWD0000835,10001027,2025FA,Grant,1532,2025-08-20
AWD0000836,10001028,2025FA,Grant,1940,2025-08-20
AWD0000837,10001029,2025FA,Grant,1180,2025-08-20
AWD0000838,10001030,2025FA,Scholarship,3170,2025-08-20
AWD0000839,10001031,2025FA,Scholarship,806,2025-08-20
AWD0000840,10001033,2025FA,Scholarship,2732,2025-08-20
AWD0000841,10001034,2025FA,Scholarship,624,2025-08-20
AWD0000842,10001035,2025FA,Grant,1824,2025-08-20
AWD0000843,10001039,2025FA,Scholarship,1200,2025-08-20
AWD0000844,10001041,2025FA,Scholarship,515,2025-08-20
AWD0000845,10001042,2025FA,Scholarship,3240,2025-08-20
AWD0000846,10001043,2025FA,Grant,3080,2025-08-20
AWD0000847,10001043,2025SP,Scholarship,1916,2025-01-10
AWD0000848,10001044,2025FA,Grant,627,2025-08-20
AWD0000849,10001045,2025FA,Grant,1478,2025-08-20
AWD0000850,10001046,2025SP,Scholarship,2800,2025-01-10
AWD0000851,10001050,2025FA,Scholarship,2684,2025-08-20
AWD0000852,10001052,2025FA,Scholarship,2706,2025-08-20
AWD0000853,10001056,2025FA,Grant,723,2025-08-20
AWD0000854,10001057,2025FA,Loan,1673,2025-08-20
AWD0000855,10001058,2025SP,Grant,3020,2025-01-10
AWD0000856,10001059,2025FA,Scholarship,2245,2025-08-20
AWD0000857,10001061,2025FA,Loan,3476,2025-08-20
AWD0000858,10001063,2025FA,Grant,1002,2025-08-20
AWD0000859,10001063,2025SP,Scholarship,1695,2025-01-10
AWD0000860,10001066,2025FA,Grant,1824,2025-08-20
AWD0000861,10001068,2025FA,Loan,2487,2025-08-20
AWD0000862,10001069,2025FA,Loan,708,2025-08-20
AWD0000863,10001069,2025SP,Loan,805,2025-01-10
AWD0000864,10001070,2025FA,Scholarship,1373,2025-08-20
AWD0000865,10001071,2025FA,Grant,3452,2025-08-20
AWD0000866,10001072,2025FA,Scholarship,1363,2025-08-20
AWD0000867,10001074,2025FA,Grant,3069,2025-08-20
AWD0000868,10001074,2025SP,Scholarship,2775,2025-01-10
AWD0000869,10001077,2025FA,Loan,1759,2025-08-20
AWD0000870,10001077,2025SP,Loan,1743,2025-01-10
AWD0000871,10001078,2025FA,Grant,2700,2025-08-20
AWD0000872,10001079,2025SP,Loan,2996,2025-01-10
AWD0000873,10001082,2025FA,Loan,2194,2025-08-20
