note_id,student_id,advisor_id,note_dt,category,risk_flag
NOTE0000466,10000867,ADV017,2025-09-07,Wellness,0
NOTE0000467,10000869,ADV036,2025-02-05,Wellness,0
NOTE0000468,10000871,ADV020,2025-03-17,Academic,1
NOTE0000469,10000872,ADV050,2025-09-07,Financial,1
NOTE0000470,10000874,ADV036,2025-09-08,Career,0
NOTE0000471,10000876,ADV013,2025-10-21,Career,0
NOTE0000472,10000877,ADV015,2025-02-25,Career,0
NOTE0000473,10000880,ADV011,2025-02-26,Career,1
NOTE0000474,10000882,ADV008,2025-03-23,Financial,1
NOTE0000475,10000883,ADV018,2025-09-14,Financial,0
NOTE0000476,10000885,ADV045,2025-02-20,Financial,0
NOTE0000477,10000887,ADV028,2025-02-01,Career,0
NOTE0000478,10000889,ADV043,2025-02-21,Financial,0
NOTE0000479,10000893,ADV001,2025-02-17,Career,0
NOTE0000480,10000899,ADV004,2025-10-05,Financial,0
NOTE0000481,10000902,ADV039,2025-10-19,Financial,1
NOTE0000482,10000902,ADV032,2025-02-02,Career,1
NOTE0000483,10000903,ADV004,2025-02-15,Career,0
NOTE0000484,10000903,ADV025,2025-10-10,Wellness,0
NOTE0000485,10000904,ADV006,2025-02-19,Academic,0
NOTE0000486,10000908,ADV013,2025-10-13,Financial,1
NOTE0000487,10000908,ADV021,2025-09-16,Wellness,1
NOTE0000488,10000908,ADV021,2025-02-01,Wellness,0
NOTE0000489,10000910,ADV012,2025-09-15,Wellness,0
NOTE0000490,10000911,ADV001,2025-09-02,Career,0
NOTE0000491,10000912,ADV016,2025-03-16,Career,1
NOTE0000492,10000915,ADV032,2025-09-19,Financial,0
NOTE0000493,10000923,ADV024,2025-09-19,Financial,0
NOTE0000494,10000924,ADV040,2025-02-07,Academic,0
NOTE0000495,10000928,ADV028,2025-09-26,Wellness,0
NOTE0000496,10000928,ADV015,2025-09-05,Career,1
NOTE0000497,10000929,ADV020,2025-10-07,Career,0
NOTE0000498,10000930,ADV035,2025-02-02,Career,0
NOTE0000499,10000931,ADV037,2025-03-24,Academic,0
NOTE0000500,10000931,ADV039,2025-10-16,Academic,0
NOTE0000501,10000931,ADV024,2025-02-08,Academic,0
NOTE0000502,10000932,ADV044,2025-10-23,Career,0
NOTE0000503,10000933,ADV042,2025-02-09,Wellness,1
NOTE0000504,10000933,ADV028,2025-03-01,Wellness,1
NOTE0000505,10000934,ADV011,2025-02-09,Career,1
NOTE0000506,10000934,ADV010,2025-03-17,Career,0
NOTE0000507,10000935,ADV010,2025-09-17,Financial,0
NOTE0000508,10000938,ADV023,2025-09-05,Career,1
NOTE0000509,10000944,ADV006,2025-02-22,Financial,0
NOTE0000510,10000944,ADV037,2025-09-02,Academic,0
NOTE0000511,10000945,ADV014,2025-10-07,Academic,1
NOTE0000512,10000946,ADV019,2025-03-19,Wellness,1
NOTE0000513,10000947,ADV036,2025-10-20,Career,0
NOTE0000514,10000952,ADV050,2025-03-04,Academic,0
NOTE0000515,10000953,ADV041,2025-02-15,Career,0
NOTE0000516,10000954,ADV002,2025-09-22,Academic,0
NOTE0000517,10000961,ADV008,2025-03-26,Academic,1
NOTE0000518,10000964,ADV025,2025-03-11,Career,0
NOTE0000519,10000966,ADV024,2025-10-05,Financial,0
NOTE0000520,10000970,ADV027,2025-10-08,Academic,1
NOTE0000521,10000971,ADV004,2025-03-01,Academic,0
NOTE0000522,10000974,ADV003,2025-10-15,Career,0
NOTE0000523,10000974,ADV024,2025-09-07,Wellness,0
NOTE0000524,10000975,ADV002,2025-10-19,Career,0
NOTE0000525,10000977,ADV030,2025-09-16,Wellness,0
NOTE0000526,10000977,ADV033,2025-09-15,Academic,0
NOTE0000527,10000978,ADV018,2025-03-19,Academic,0
NOTE0000528,10000982,ADV008,2025-03-23,Academic,0
NOTE0000529,10000983,ADV023,2025-09-08,Wellness,0
NOTE0000530,10000985,ADV040,2025-03-08,Academic,0
NOTE0000531,10000986,ADV022,2025-03-01,Financial,1
NOTE0000532,10000989,ADV030,2025-09-17,Career,0
NOTE0000533,10000989,ADV038,2025-10-13,Financial,0
NOTE0000534,10000991,ADV031,2025-03-25,Wellness,0
NOTE0000535,10000992,ADV035,2025-10-09,Career,0
NOTE0000536,10000993,ADV028,2025-10-07,Financial,0
NOTE0000537,10000993,ADV040,2025-09-09,Academic,1
NOTE0000538,10000997,ADV017,2025-03-16,Financial,0
NOTE0000539,10000997,ADV003,2025-10-04,Career,0
NOTE0000540,10001004,ADV027,2025-02-07,Financial,0
NOTE0000541,10001005,ADV015,2025-09-16,Wellness,1
NOTE0000542,10001009,ADV029,2025-10-24,Financial,1
NOTE0000543,10001009,ADV015,2025-02-27,Career,1
NOTE0000544,10001010,ADV016,2025-02-03,Wellness,1
NOTE0000545,10001011,ADV008,2025-09-26,Wellness,0
NOTE0000546,10001016,ADV049,2025-02-19,Academic,0
NOTE0000547,10001017,ADV012,2025-09-26,Financial,0
NOTE0000548,10001020,ADV039,2025-02-04,Career,0
NOTE0000549,10001020,ADV034,2025-10-04,Financial,0
NOTE0000550,10001022,ADV035,2025-10-26,Wellness,1
NOTE0000551,10001024,ADV045,2025-02-24,Career,0
NOTE0000552,10001027,ADV042,2025-02-22,Wellness,1
NOTE0000553,10001027,ADV023,2025-02-18,Wellness,0
NOTE0000554,10001029,ADV009,2025-02-21,Financial,0
NOTE0000555,10001030,ADV038,2025-10-05,Wellness,1
NOTE0000556,10001031,ADV004,2025-03-19,Academic,0
NOTE0000557,10001033,ADV021,2025-03-10,Academic,1
NOTE0000558,10001034,ADV011,2025-02-11,Academic,0
NOTE0000559,10001035,ADV003,2025-03-21,Wellness,1
NOTE0000560,10001038,ADV005,2025-03-05,Academic,0
NOTE0000561,10001038,ADV037,2025-09-10,Wellness,1
NOTE0000562,10001038,ADV022,2025-10-17,Academic,0
NOTE0000563,10001041,ADV016,2025-02-16,Academic,1
NOTE0000564,10001041,ADV028,2025-09-17,Academic,0
NOTE0000565,10001045,ADV035,2025-09-11,Financial,1
NOTE0000566,10001047,ADV022,2025-10-27,Wellness,0
NOTE0000567,10001047,ADV012,2025-02-15,Financial,0
NOTE0000568,10001049,ADV010,2025-10-28,Career,0
NOTE0000569,10001050,ADV048,2025-02-13,Academic,1
NOTE0000570,10001051,ADV032,2025-10-16,Career,0
NOTE0000571,10001052,ADV035,2025-09-19,Career,0
NOTE0000572,10001053,ADV017,2025-03-21,Wellness,0
NOTE0000573,10001053,ADV014,2025-02-07,Career,1
NOTE0000574,10001056,ADV038,2025-02-23,Academic,0
NOTE0000575,10001057,ADV018,2025-02-23,Financial,0
NOTE0000576,10001057,ADV016,2025-02-19,Financial,1
NOTE0000577,10001059,ADV048,2025-09-28,Wellness,1
NOTE0000578,10001063,ADV004,2025-03-06,Academic,0
NOTE0000579,10001064,ADV027,2025-03-23,Academic,1
NOTE0000580,10001065,ADV001,2025-02-25,Financial,1
NOTE0000581,10001067,ADV017,2025-09-04,Financial,0
NOTE0000582,10001069,ADV030,2025-03-16,Financial,0
NOTE0000583,10001076,ADV011,2025-03-22,Wellness,0
NOTE0000584,10001076,ADV012,2025-10-10,Academic,0
NOTE0000585,10001077,ADV009,2025-09-03,Academic,1
NOTE0000586,10001078,ADV038,2025-02-20,Academic,1
NOTE0000587,10001080,ADV016,2025-02-16,Career,1
NOTE0000588,10001081,ADV043,2025-02-25,Wellness,0
NOTE0000589,10001086,ADV019,2025-03-13,Financial,0
NOTE0000590,10001087,ADV037,2025-09-15,Financial,0
NOTE0000591,10001089,ADV009,2025-10-16,Financial,0
NOTE0000592,10001098,ADV027,2025-02-22,Financial,1
NOTE0000593,10001099,ADV022,2025-02-01,Wellness,1
NOTE0000594,10001100,ADV034,2025-10-18,Financial,0
NOTE0000595,10001100,ADV050,2025-10-27,Wellness,1
NOTE0000596,10001100,ADV011,2025-02-26,Academic,0
NOTE0000597,10001101,ADV014,2025-03-06,Career,0
NOTE0000598,10001101,ADV006,2025-10-13,Academic,1
NOTE0000599,10001101,ADV036,2025-10-16,Wellness,1
NOTE0000600,10001102,ADV016,2025-02-26,Financial,0
NOTE0000601,10001103,ADV013,2025-10-28,Academic,1
NOTE0000602,10001106,ADV034,2025-10-23,Financial,0
NOTE0000603,10001107,ADV015,2025-10-11,Career,0
NOTE0000604,10001107,ADV021,2025-09-19,Financial,0
NOTE0000605,10001107,ADV021,2025-03-12,Wellness,0
NOTE0000606,10001109,ADV025,2025-09-06,Financial,1
NOTE0000607,10001109,ADV017,2025-03-04,Career,0
NOTE0000608,10001110,ADV040,2025-03-05,Academic,0
NOTE0000609,10001113,ADV013,2025-02-21,Career,1
NOTE0000610,10001113,ADV030,2025-03-10,Career,0
NOTE0000611,10001114,ADV022,2025-03-19,Financial,0
NOTE0000612,10001116,ADV028,2025-02-08,Financial,1
NOTE0000613,10001118,ADV049,2025-09-22,Wellness,1
NOTE0000614,10001119,ADV012,2025-02-09,Academic,0
NOTE0000615,10001120,ADV013,2025-03-25,Financial,0
NOTE0000616,10001120,ADV001,2025-03-08,Wellness,0
NOTE0000617,10001126,ADV025,2025-10-07,Academic,1
NOTE0000618,10001130,ADV038,2025-10-07,Career,1
NOTE0000619,10001131,ADV027,2025-02-26,Academic,0
NOTE0000620,10001132,ADV042,2025-10-21,Career,0
NOTE0000621,10001133,ADV005,2025-09-11,Financial,0
NOTE0000622,10001133,ADV005,2025-09-25,Career,1
NOTE0000623,10001135,ADV036,2025-03-26,Financial,0
NOTE0000624,10001135,ADV015,2025-10-18,Career,0
NOTE0000625,10001137,ADV043,2025-02-20,Career,0
NOTE0000626,10001141,ADV030,2025-02-18,Career,1
NOTE0000627,10001141,ADV045,2025-03-01,Career,0
NOTE0000628,10001142,ADV042,2025-09-26,Academic,1
NOTE0000629,10001143,ADV013,2025-03-06,Wellness,0
NOTE0000630,10001144,ADV019,2025-03-20,Academic,1
NOTE0000631,10001147,ADV036,2025-09-13,Academic,1
NOTE0000632,10001147,ADV050,2025-03-24,Wellness,0
NOTE0000633,10001147,ADV048,2025-03-14,Wellness,1
NOTE0000634,10001149,ADV031,2025-02-09,Financial,0
NOTE0000635,10001151,ADV006,2025-03-17,Career,0
NOTE0000636,10001152,ADV041,2025-03-06,Financial,1
NOTE0000637,10001155,ADV006,2025-02-20,Financial,0
NOTE0000638,10001159,ADV043,2025-10-02,Academic,0
NOTE0000639,10001161,ADV026,2025-10-16,Wellness,0
NOTE0000640,10001161,ADV044,2025-03-18,Financial,1
NOTE0000641,10001162,ADV042,2025-03-07,Career,0
NOTE0000642,10001162,ADV014,2025-10-19,Financial,0
NOTE0000643,10001163,ADV048,2025-03-27,Financial,0
NOTE0000644,10001169,ADV041,2025-09-24,Academic,1
NOTE0000645,10001170,ADV005,2025-10-23,Financial,1
NOTE0000646,10001172,ADV007,2025-10-18,Career,0
NOTE0000647,10001173,ADV016,2025-02-21,Academic,1
NOTE0000648,10001175,ADV010,2025-03-11,Career,1
NOTE0000649,10001176,ADV029,2025-09-26,Financial,0
NOTE0000650,10001176,ADV038,2025-10-19,Academic,0
NOTE0000651,10001177,ADV018,2025-10-11,Financial,0
NOTE0000652,10001179,ADV036,2025-03-17,Academic,0
NOTE0000653,10001180,ADV041,2025-10-22,Career,1
NOTE0000654,10001182,ADV023,2025-03-10,Academic,0
NOTE0000655,10001183,ADV036,2025-02-04,Academic,0
NOTE0000656,10001184,ADV041,2025-02-01,Academic,0
NOTE0000657,10001185,ADV046,2025-09-01,Career,0
NOTE0000658,10001188,ADV014,2025-09-21,Academic,1
NOTE0000659,10001189,ADV013,2025-03-12,Wellness,0
NOTE0000660,10001189,ADV034,2025-03-08,Financial,1
NOTE0000661,10001192,ADV016,2025-02-20,Academic,1
NOTE0000662,10001192,ADV020,2025-02-03,Career,1
NOTE0000663,10001195,ADV026,2025-03-26,Career,1
NOTE0000664,10001195,ADV004,2025-09-13,Wellness,0
NOTE0000665,10001200,ADV030,2025-09-03,Wellness,0
NOTE0000666,10001202,ADV026,2025-02-05,Academic,1
NOTE0000667,10001203,ADV014,2025-02-24,Financial,1
NOTE0000668,10001203,ADV005,2025-10-10,Financial,0
NOTE0000669,10001204,ADV030,2025-10-02,Academic,0
NOTE0000670,10001205,ADV022,2025-02-03,Wellness,1
NOTE0000671,10001206,ADV048,2025-10-22,Financial,1
NOTE0000672,10001209,ADV018,2025-02-05,Financial,1
NOTE0000673,10001210,ADV038,2025-09-20,Career,0
NOTE0000674,10001216,ADV017,2025-10-23,Financial,0
NOTE0000675,10001218,ADV004,2025-09-21,Academic,0
NOTE0000676,10001219,ADV014,2025-03-10,Career,0
NOTE0000677,10001223,ADV035,2025-10-10,Financial,1
NOTE0000678,10001224,ADV027,2025-09-16,Career,0
NOTE0000679,10001225,ADV031,2025-10-22,Career,0
NOTE0000680,10001225,ADV035,2025-02-20,Financial,0
NOTE0000681,10001231,ADV004,2025-03-19,Career,0
NOTE0000682,10001233,ADV032,2025-10-24,Career,0
NOTE0000683,10001233,ADV009,2025-10-23,Career,0
NOTE0000684,10001235,ADV016,2025-02-14,Career,0
NOTE0000685,10001235,ADV014,2025-03-18,Wellness,0
NOTE0000686,10001235,ADV020,2025-09-19,Financial,1
NOTE0000687,10001239,ADV013,2025-02-20,Wellness,1
NOTE0000688,10001240,ADV023,2025-10-16,Career,0
NOTE0000689,10001242,ADV046,2025-02-17,Financial,1
NOTE0000690,10001243,ADV042,2025-03-07,Academic,1
NOTE0000691,10001244,ADV004,2025-09-26,Academic,1
NOTE0000692,10001250,ADV050,2025-03-25,Career,0
NOTE0000693,10001254,ADV010,2025-10-01,Academic,1
NOTE0000694,10001254,ADV023,2025-09-05,Academic,1
NOTE0000695,10001254,ADV008,2025-09-14,Financial,1
NOTE0000696,10001257,ADV021,2025-10-07,Financial,0
NOTE0000697,10001261,ADV010,2025-09-10,Wellness,1
NOTE0000698,10001262,ADV019,2025-02-06,Career,0
NOTE0000699,10001263,ADV035,2025-09-07,Academic,1
NOTE0000700,10001263,ADV041,2025-02-06,Financial,0
NOTE0000701,10001264,ADV015,2025-10-15,Academic,0
NOTE0000702,10001264,ADV016,2025-02-01,Wellness,0
NOTE0000703,10001265,ADV024,2025-10-14,Academic,1
NOTE0000704,10001269,ADV001,2025-03-06,Career,1
NOTE0000705,10001273,ADV040,2025-10-19,Financial,0
NOTE0000706,10001274,ADV002,2025-10-14,Academic,0
NOTE0000707,10001275,ADV012,2025-10-16,Wellness,0
NOTE0000708,10001276,ADV038,2025-03-01,Career,0
NOTE0000709,10001276,ADV024,2025-02-17,Wellness,0
NOTE0000710,10001276,ADV017,2025-02-05,Academic,1
NOTE0000711,10001277,ADV021,2025-09-27,Academic,1
NOTE0000712,10001277,ADV049,2025-02-22,Financial,1
NOTE0000713,10001279,ADV006,2025-03-26,Financial,1
NOTE0000714,10001279,ADV007,2025-10-08,Wellness,0
NOTE0000715,10001282,ADV033,2025-02-07,Academic,1
NOTE0000716,10001285,ADV037,2025-03-27,Career,0
NOTE0000717,10001285,ADV004,2025-09-25,Career,0
NOTE0000718,10001294,ADV040,2025-09-24,Academic,1
NOTE0000719,10001294,ADV007,2025-02-22,Financial,0
NOTE0000720,10001295,ADV025,2025-02-13,Financial,1
NOTE0000721,10001296,ADV046,2025-10-04,Wellness,1
NOTE0000722,10001304,ADV039,2025-03-21,Career,0
NOTE0000723,10001304,ADV020,2025-10-14,Career,0
NOTE0000724,10001305,ADV041,2025-02-03,Financial,0
NOTE0000725,10001308,ADV023,2025-02-23,Financial,0
NOTE0000726,10001309,ADV036,2025-09-17,Wellness,0
NOTE0000727,10001310,ADV021,2025-03-19,Career,1
NOTE0000728,10001310,ADV041,2025-09-09,Academic,0
NOTE0000729,10001312,ADV001,2025-09-20,Career,1
NOTE0000730,10001313,ADV007,2025-09-25,Academic,1
NOTE0000731,10001316,ADV033,2025-02-25,Academic,1
NOTE0000732,10001317,ADV002,2025-02-14,Academic,1
NOTE0000733,10001319,ADV032,2025-02-12,Financial,0
NOTE0000734,10001320,ADV004,2025-03-19,Academic,0
NOTE0000735,10001321,ADV042,2025-02-27,Career,0
NOTE0000736,10001323,ADV033,2025-10-12,Academic,0
NOTE0000737,10001323,ADV044,2025-10-10,Academic,0
NOTE0000738,10001324,ADV027,2025-09-12,Wellness,0
NOTE0000739,10001324,ADV030,2025-03-19,Wellness,1
NOTE0000740,10001328,ADV038,2025-02-19,Career,1
NOTE0000741,10001329,ADV010,2025-02-23,Financial,1
NOTE0000742,10001332,ADV001,2025-09-22,Academic,0
NOTE0000743,10001337,ADV024,2025-09-17,Financial,0
NOTE0000744,10001337,ADV029,2025-02-11,Financial,1
NOTE0000745,10001338,ADV026,2025-09-23,Career,0
NOTE0000746,10001343,ADV035,2025-09-23,Academic,1
NOTE0000747,10001343,ADV015,2025-02-10,Wellness,1
NOTE0000748,10001344,ADV016,2025-03-15,Financial,0
NOTE0000749,10001346,ADV021,2025-02-21,Career,0
NOTE0000750,10001349,ADV040,2025-03-09,Career,0
NOTE0000751,10001352,ADV026,2025-03-23,Financial,1
NOTE0000752,10001353,ADV039,2025-02-14,Wellness,1
NOTE0000753,10001354,ADV002,2025-09-14,Wellness,0
NOTE0000754,10001355,ADV035,2025-09-15,Financial,0
NOTE0000755,10001355,ADV016,2025-03-15,Career,1
NOTE0000756,10001356,ADV044,2025-02-17,Wellness,0
NOTE0000757,10001357,ADV043,2025-03-21,Career,0
NOTE0000758,10001358,ADV004,2025-10-05,Career,0
NOTE0000759,10001358,ADV015,2025-03-03,Career,0
NOTE0000760,10001358,ADV030,2025-02-17,Career,0
NOTE0000761,10001360,ADV010,2025-09-08,Financial,0
NOTE0000762,10001361,ADV035,2025-09-21,Academic,0
NOTE0000763,10001363,ADV009,2025-09-12,Wellness,0
NOTE0000764,10001366,ADV026,2025-03-05,Academic,0
NOTE0000765,10001366,ADV010,2025-10-28,Wellness,1
NOTE0000766,10001366,ADV031,2025-10-15,Financial,0
NOTE0000767,10001367,ADV040,2025-09-19,Wellness,0
NOTE0000768,10001369,ADV026,2025-02-20,Academic,1
NOTE0000769,10001370,ADV010,2025-09-26,Career,1
NOTE0000770,10001372,ADV034,2025-02-02,Financial,0
NOTE0000771,10001372,ADV022,2025-02-18,Wellness,1
NOTE0000772,10001375,ADV006,2025-03-21,Career,0
NOTE0000773,10001376,ADV047,2025-03-16,Career,1
NOTE0000774,10001376,ADV011,2025-03-07,Academic,1
NOTE0000775,10001377,ADV034,2025-02-12,Academic,1
NOTE0000776,10001381,ADV050,2025-10-09,Wellness,1
NOTE0000777,10001381,ADV031,2025-09-24,Career,1
NOTE0000778,10001382,ADV044,2025-10-24,Wellness,0
NOTE0000779,10001382,ADV032,2025-10-18,Academic,0
NOTE0000780,10001382,ADV036,2025-02-07,Wellness,1
NOTE0000781,10001383,ADV034,2025-10-03,Wellness,0
NOTE0000782,10001386,ADV026,2025-02-12,Financial,0
NOTE0000783,10001389,ADV050,2025-03-13,Wellness,0
NOTE0000784,10001389,ADV004,2025-02-27,Career,1
NOTE0000785,10001392,ADV050,2025-10-03,Career,0
NOTE0000786,10001393,ADV039,2025-09-05,Career,0
NOTE0000787,10001397,ADV046,2025-10-20,Wellness,0
NOTE0000788,10001397,ADV033,2025-10-10,Financial,0
NOTE0000789,10001398,ADV045,2025-10-01,Wellness,1
NOTE0000790,10001399,ADV027,2025-10-01,Academic,0
NOTE0000791,10001399,ADV038,2025-10-05,Financial,0
NOTE0000792,10001404,ADV036,2025-02-15,Wellness,0
NOTE0000793,10001409,ADV023,2025-09-07,Wellness,0
NOTE0000794,10001412,ADV019,2025-03-07,Financial,1
NOTE0000795,10001414,ADV037,2025-10-02,Wellness,0
NOTE0000796,10001423,ADV022,2025-02-22,Career,1
NOTE0000797,10001424,ADV026,2025-03-25,Wellness,1
NOTE0000798,10001431,ADV021,2025-09-18,Financial,1
NOTE0000799,10001437,ADV002,2025-10-17,Wellness,1
NOTE0000800,10001437,ADV007,2025-09-24,Financial,0
NOTE0000801,10001438,ADV019,2025-10-04,Career,0
NOTE0000802,10001439,ADV048,2025-03-17,Wellness,0
NOTE0000803,10001440,ADV029,2025-09-26,Academic,1
NOTE0000804,10001445,ADV012,2025-02-08,Career,1
NOTE0000805,10001446,ADV021,2025-03-28,Wellness,1
NOTE0000806,10001447,ADV025,2025-10-27,Career,1
NOTE0000807,10001449,ADV003,2025-02-06,Career,0
NOTE0000808,10001451,ADV025,2025-02-08,Career,1
NOTE0000809,10001452,ADV025,2025-03-07,Financial,0
NOTE0000810,10001453,ADV018,2025-02-17,Academic,0
NOTE0000811,10001457,ADV007,2025-10-02,Academic,0
NOTE0000812,10001460,ADV024,2025-02-06,Wellness,1
NOTE0000813,10001460,ADV029,2025-02-06,Wellness,0
NOTE0000814,10001462,ADV007,2025-02-20,Wellness,1
NOTE0000815,10001462,ADV007,2025-10-08,Wellness,1
NOTE0000816,10001464,ADV045,2025-02-17,Financial,0
NOTE0000817,10001464,ADV018,2025-02-09,Wellness,0
NOTE0000818,10001466,ADV001,2025-10-09,Financial,1
NOTE0000819,10001468,ADV045,2025-02-09,Wellness,0
NOTE0000820,10001472,ADV046,2025-10-23,Financial,0
NOTE0000821,10001472,ADV028,2025-10-04,Academic,0
NOTE0000822,10001473,ADV002,2025-02-27,Academic,0
NOTE0000823,10001473,ADV016,2025-10-09,Wellness,1
NOTE0000824,10001474,ADV003,2025-03-21,Career,0
NOTE0000825,10001474,ADV017,2025-10-26,Career,1
NOTE0000826,10001474,ADV030,2025-03-06,Wellness,0
NOTE0000827,10001475,ADV022,2025-02-24,Academic,1
NOTE0000828,10001476,ADV033,2025-09-26,Career,0
NOTE0000829,10001477,ADV001,2025-09-02,Career,0
NOTE0000830,10001477,ADV039,2025-03-19,Financial,1
NOTE0000831,10001480,ADV032,2025-03-14,Academic,0
NOTE0000832,10001485,ADV046,2025-02-25,Career,1
NOTE0000833,10001486,ADV017,2025-10-19,Career,0
NOTE0000834,10001487,ADV030,2025-03-25,Career,1
NOTE0000835,10001489,ADV022,2025-10-03,Career,0
NOTE0000836,10001489,ADV006,2025-02-16,Wellness,1
NOTE0000837,10001490,ADV045,2025-10-08,Academic,0
NOTE0000838,10001493,ADV021,2025-02-10,Career,0
NOTE0000839,10001493,ADV019,2025-09-25,Academic,0
NOTE0000840,10001494,ADV018,2025-03-22,Wellness,0
NOTE0000841,10001494,ADV025,2025-03-04,Academic,1
NOTE0000842,10001499,ADV006,2025-09-19,Wellness,0
NOTE0000843,10001501,ADV036,2025-02-14,Academic,1
NOTE0000844,10001504,ADV036,2025-02-24,Career,1
NOTE0000845,10001506,ADV025,2025-10-17,Financial,1
NOTE0000846,10001507,ADV014,2025-02-24,Financial,0
NOTE0000847,10001508,ADV003,2025-02-23,Career,1
NOTE0000848,10001508,ADV006,2025-02-23,Academic,1
NOTE0000849,10001509,ADV043,2025-02-23,Academic,1
NOTE0000850,10001509,ADV037,2025-09-16,Wellness,0
NOTE0000851,10001510,ADV050,2025-02-22,Wellness,0
NOTE0000852,10001511,ADV020,2025-02-01,Wellness,0
NOTE0000853,10001511,ADV028,2025-09-04,Academic,1
NOTE0000854,10001512,ADV036,2025-10-14,Wellness,0
NOTE0000855,10001513,ADV033,2025-09-15,Financial,0
NOTE0000856,10001517,ADV035,2025-09-03,Financial,0
NOTE0000857,10001519,ADV026,2025-10-17,Career,0
NOTE0000858,10001519,ADV026,2025-10-03,Academic,0
NOTE0000859,10001520,ADV028,2025-02-14,Wellness,0
NOTE0000860,10001521,ADV008,2025-09-03,Wellness,0
NOTE0000861,10001521,ADV014,2025-03-15,Wellness,1
NOTE0000862,10001522,ADV021,2025-02-13,Career,0
NOTE0000863,10001522,ADV039,2025-03-20,Academic,1
NOTE0000864,10001522,ADV032,2025-02-14,Career,1
NOTE0000865,10001524,ADV031,2025-03-13,Financial,1
NOTE0000866,10001526,ADV019,2025-03-12,Career,1
NOTE0000867,10001527,ADV022,2025-10-06,Career,1
NOTE0000868,10001530,ADV046,2025-03-17,Financial,0
NOTE0000869,10001534,ADV031,2025-09-18,Career,1
NOTE0000870,10001534,ADV033,2025-03-12,Wellness,1
NOTE0000871,10001535,ADV024,2025-02-15,Financial,1
NOTE0000872,10001535,ADV021,2025-03-12,Career,0
NOTE0000873,10001537,ADV011,2025-03-15,Career,0
NOTE0000874,10001538,ADV011,2025-10-07,Career,0
NOTE0000875,10001538,ADV001,2025-02-21,Academic,1
NOTE0000876,10001540,ADV007,2025-09-24,Wellness,1
NOTE0000877,10001540,ADV039,2025-09-01,Wellness,0
NOTE0000878,10001542,ADV034,2025-10-26,Financial,0
NOTE0000879,10001543,ADV027,2025-02-02,Financial,0
NOTE0000880,10001548,ADV046,2025-02-03,Academic,1
NOTE0000881,10001550,ADV032,2025-10-10,Wellness,1
NOTE0000882,10001550,ADV048,2025-10-21,Career,1
NOTE0000883,10001551,ADV006,2025-03-26,Career,0
NOTE0000884,10001551,ADV001,2025-10-08,Financial,0
NOTE0000885,10001551,ADV024,2025-09-16,Academic,1
NOTE0000886,10001554,ADV004,2025-03-17,Financial,0
NOTE0000887,10001554,ADV012,2025-09-14,Academic,0
